5.000000000000000000e-01,1.838112285323316442e-02,1.929247698629992305e-02,3.437127588862085026e-02,2.201408924205925516e-02,3.802308100753591658e-02,2.637310720676435544e-02,2.640816089001067624e-02,2.996234826581398170e-02,2.426079530726638067e-02,2.808195095150634035e-02,1.339632431270931442e-02,1.425655757234594277e-02,7.425445399392499243e-03,6.576765041238753773e-03,7.343627673282396122e-03,3.853781298586891890e-02,2.463186897148668744e-02,2.482469757318762210e-02,1.324347749117802883e-02,1.226138087597814993e-02,7.583715435640245653e-03,6.863252479563331995e-03,1.186394417715080224e-02,1.032935559452176529e-02,6.933729277989863354e-03
1.838112285323316442e-02,5.000000000000000000e-01,5.229414573608617833e-02,4.002816582691147429e-02,2.806231477499079863e-02,2.787774923122599002e-02,1.746301994117909623e-02,2.222476030802952862e-02,1.989812013085286851e-02,2.405965620831526999e-02,2.647463586194241658e-02,2.126029239388154551e-02,2.033155264868876169e-02,1.168890204823292561e-02,1.077011602110087077e-02,1.145424982232827807e-02,1.471358944801762214e-02,1.902852750275172561e-02,1.359282188398653821e-02,2.057584582745779905e-02,9.588796631435045001e-03,1.081603110359406761e-02,1.066992717908746974e-02,1.466552453545405185e-02,1.678145430813081374e-02,1.797078584267930434e-02
1.929247698629992305e-02,5.229414573608617833e-02,5.000000000000000000e-01,3.520339692484808491e-02,2.691882469599636910e-02,2.126399156113940522e-02,1.984851468002449271e-02,2.124816945760938519e-02,1.410221486892591566e-02,2.273640938496226949e-02,2.563948905185713112e-02,1.815159056296312967e-02,2.510592650939675111e-02,1.341118096685084068e-02,1.136288834182397692e-02,1.197552093150673277e-02,1.704902534531663530e-02,1.845887306243413489e-02,1.784114357276834345e-02,1.995014092560715158e-02,1.535143222476191560e-02,1.041362357256379705e-02,1.510229373407865824e-02,1.699571809407944556e-02,1.850424409103845411e-02,1.618156886873187497e-02
3.437127588862085026e-02,4.002816582691147429e-02,3.520339692484808491e-02,5.000000000000000000e-01,3.610812290494112842e-02,4.502840577645024489e-02,2.601813139409291445e-02,2.753321844262237444e-02,3.392756888950172744e-02,2.413749190641232764e-02,3.661982939661354713e-02,1.740512694186590464e-02,1.428742062759825147e-02,7.133699701429734030e-03,5.626924240205654140e-03,7.077873137930670508e-03,3.044694327772362596e-02,2.465324248340537011e-02,2.000585652351058105e-02,1.283923300745460835e-02,1.008256321213974946e-02,6.712086259907740216e-03,6.437633945697661571e-03,1.127456092322931883e-02,1.204178348740264463e-02,1.069899613645544992e-02
2.201408924205925516e-02,2.806231477499079863e-02,2.691882469599636910e-02,3.610812290494112842e-02,5.000000000000000000e-01,3.410937088277207069e-02,1.521571784377764858e-02,2.575014102307083413e-02,1.690405214742848189e-02,1.668545238192120292e-02,1.879940624605314081e-02,1.465502246894441821e-02,1.663514371513011986e-02,1.203766647849474972e-02,1.313016463242496976e-02,1.494295579309611738e-02,1.743151702399987207e-02,1.676168025642476092e-02,1.700847109826018888e-02,2.050805201947857037e-02,1.671820288885478636e-02,1.417830106285425731e-02,1.005611660509241750e-02,1.791395772226192160e-02,1.659739252300716436e-02,1.826843293034049326e-02
3.802308100753591658e-02,2.787774923122599002e-02,2.126399156113940522e-02,4.502840577645024489e-02,3.410937088277207069e-02,5.000000000000000000e-01,1.691744627766706560e-02,1.871304015903114959e-02,2.665071252910616861e-02,1.063121668441198778e-02,2.120541279202221158e-02,8.554859723786018694e-03,1.828782869758527330e-02,2.179504683901634793e-02,1.980280127407024748e-02,2.212234459706879930e-02,2.504656114902285846e-02,1.272984806198896451e-02,1.251031688276691388e-02,2.153525081448286194e-02,2.270228840533174836e-02,2.002698833022852412e-02,1.603336727384381544e-02,8.081795529675403489e-03,9.718334009753713809e-03,1.489776769078404207e-02
2.637310720676435544e-02,1.746301994117909623e-02,1.984851468002449271e-02,2.601813139409291445e-02,1.521571784377764858e-02,1.691744627766706560e-02,5.000000000000000000e-01,2.386319080114212773e-02,4.458173034066699458e-02,5.100262632960916170e-02,4.524468316413072372e-02,2.057278261512548306e-02,1.534495676714616418e-02,1.060108780895477332e-02,1.017844342556183460e-02,1.056680322854166784e-02,2.352003827946881620e-02,2.349891159840829247e-02,1.738698533268519947e-02,8.635443538504433345e-03,1.538802954778473522e-02,7.645659355583769856e-03,1.364175495015436043e-02,1.337158444849110422e-02,1.143587332505020468e-02,7.519681664770181892e-03
2.640816089001067624e-02,2.222476030802952862e-02,2.124816945760938519e-02,2.753321844262237444e-02,2.575014102307083413e-02,1.871304015903114959e-02,2.386319080114212773e-02,5.000000000000000000e-01,2.080909878596277213e-02,2.409952114177010829e-02,2.482945776332685581e-02,2.080785321975213431e-02,1.355822866258990858e-02,1.112476719140877493e-02,1.039173550660066163e-02,1.102752110101749144e-02,2.016690086424727940e-02,2.717029049100526394e-02,2.122102744521114914e-02,2.485320308287754243e-02,2.375661272062949692e-02,1.008002076702180227e-02,9.664953706443907278e-03,1.493034385621048316e-02,1.304955741157945090e-02,9.373023873331685907e-03
2.996234826581398170e-02,1.989812013085286851e-02,1.410221486892591566e-02,3.392756888950172744e-02,1.690405214742848189e-02,2.665071252910616861e-02,4.458173034066699458e-02,2.080909878596277213e-02,5.000000000000000000e-01,3.744270815543377512e-02,4.951500228939462178e-02,1.587959391070455778e-02,8.760058031010114002e-03,5.651475631441678013e-03,5.398937654736100759e-03,5.471208451398298922e-03,2.987256324361355075e-02,2.316579096174770785e-02,1.761890842952796091e-02,7.779606136880637575e-03,7.771403604371653062e-03,6.128635611177900289e-03,6.921241731375227593e-03,1.329799767054025764e-02,1.921346566660125238e-02,1.135153334730010927e-02
2.426079530726638067e-02,2.405965620831526999e-02,2.273640938496226949e-02,2.413749190641232764e-02,1.668545238192120292e-02,1.063121668441198778e-02,5.100262632960916170e-02,2.409952114177010829e-02,3.744270815543377512e-02,5.000000000000000000e-01,4.185799041948726207e-02,2.384335488912423667e-02,1.882017763733822777e-02,1.167417756376430173e-02,1.342410233545560799e-02,1.156185713761123147e-02,2.096014927700422248e-02,2.416990809341480057e-02,1.906266973038948584e-02,1.281016496785131360e-02,8.949748789589491438e-03,9.009440875491873946e-03,1.161546152248999104e-02,1.790262803861833452e-02,1.852714913635334498e-02,1.328234084574689451e-02
2.808195095150634035e-02,2.647463586194241658e-02,2.563948905185713112e-02,3.661982939661354713e-02,1.879940624605314081e-02,2.120541279202221158e-02,4.524468316413072372e-02,2.482945776332685581e-02,4.951500228939462178e-02,4.185799041948726207e-02,5.000000000000000000e-01,1.739153096701387749e-02,1.678570802023873071e-02,4.574480983342903324e-03,4.439526088165335338e-03,4.439296698780681449e-03,2.975759981405903115e-02,2.731543884695871588e-02,2.254359907689040821e-02,1.258020946353047981e-02,7.153014460945622023e-03,5.176304106751888207e-03,5.687793546901909192e-03,1.095242314681013802e-02,1.232921037210268564e-02,1.061422682105095210e-02
