5.000000000000000000e-01,1.975233835094616225e-02,1.964861991108621253e-02,2.427473405909929757e-02,1.936125026847935332e-02,2.609441584456009128e-02,2.148170379638309965e-02,1.924005981725408071e-02,2.636069786243206911e-02,1.833645029657585135e-02,2.310705692749236151e-02,1.608472576676293203e-02,1.876008988619703999e-02,1.519498663786491774e-02,1.481015205066266334e-02,1.487532658013109889e-02,2.499430893795203529e-02,1.681277979912698325e-02,1.659141781367692858e-02,1.621287871097552499e-02,1.849413318063403838e-02,1.812033650418851810e-02,1.712129232188423084e-02,1.576368852430504522e-02,1.517875641761936602e-02,1.608322072217269194e-02
1.975233835094616225e-02,5.000000000000000000e-01,3.339542617240250089e-02,2.744153838658953265e-02,2.361408946099868150e-02,2.232631611193656995e-02,2.303552795600007780e-02,2.007852683966415003e-02,2.155418272376261740e-02,2.222936974976310459e-02,2.475006728898371255e-02,1.934399992899843782e-02,1.882918191976946237e-02,1.753045202074015110e-02,1.723130024479842606e-02,1.772700655715099549e-02,1.640634120051934555e-02,1.577631324776226918e-02,1.475417501251577966e-02,2.096538028016724925e-02,1.956406157498003992e-02,1.569552333101890268e-02,1.756098509327276569e-02,1.894377578274993729e-02,2.056824691207823075e-02,2.030328809100377316e-02
1.964861991108621253e-02,3.339542617240250089e-02,5.000000000000000000e-01,2.573752663588428635e-02,2.345326561933965340e-02,2.290192744606800446e-02,2.320770737470218351e-02,2.047469336302525783e-02,1.993612565447508769e-02,2.434400122659786253e-02,2.287266581570414348e-02,1.938578275963469960e-02,2.032825130299108218e-02,2.005651087105437408e-02,1.793694927768713782e-02,1.863710075430240198e-02,1.697393031340525132e-02,1.629926863876855758e-02,1.573406711797587995e-02,2.221730066925045946e-02,2.039218596454850027e-02,1.685841286281860446e-02,1.913131772612013115e-02,1.823707440483956360e-02,2.061608937592972896e-02,1.986307145937873248e-02
2.427473405909929757e-02,2.744153838658953265e-02,2.573752663588428635e-02,5.000000000000000000e-01,2.662160072414841705e-02,3.111290945575060848e-02,2.420387971733193797e-02,2.218521721672681024e-02,2.656318696557866121e-02,2.069718995009466392e-02,2.908035263616691457e-02,1.687692173246706229e-02,1.829624762525584869e-02,1.691229744824326170e-02,1.540495858593219844e-02,1.709670788758919577e-02,2.195822030783653803e-02,1.621560211200065091e-02,1.525781742608465705e-02,1.974239814380958358e-02,1.902298252352336433e-02,1.464587647754529015e-02,1.465458800838954564e-02,1.572989154079868987e-02,1.901677931906199659e-02,1.861583460375222307e-02
1.936125026847935332e-02,2.361408946099868150e-02,2.345326561933965340e-02,2.662160072414841705e-02,5.000000000000000000e-01,2.569785966512124625e-02,2.016413781966708285e-02,2.481701087078193660e-02,1.970474255640283778e-02,1.971185507723397651e-02,2.073512200278191178e-02,1.659707219297384267e-02,1.654088615958234504e-02,1.780153458417761680e-02,1.751907935077934991e-02,1.904234695664057744e-02,1.628808168139388862e-02,1.684133002344877922e-02,1.634930187865975271e-02,2.067132052299953948e-02,2.105388856857912105e-02,1.638897342725648826e-02,1.555892935448633524e-02,1.628028435459525497e-02,1.905124793198592625e-02,1.779500678984501788e-02
2.609441584456009128e-02,2.232631611193656995e-02,2.290192744606800446e-02,3.111290945575060848e-02,2.569785966512124625e-02,5.000000000000000000e-01,2.032912135964332762e-02,1.878973114262932204e-02,2.422138001377999172e-02,1.764584674012899951e-02,2.363889004207548467e-02,1.347785948066853451e-02,1.716124179500351510e-02,2.171162699426688880e-02,2.090292191177153813e-02,2.219204386676290261e-02,2.238234813048348495e-02,1.436864779026153505e-02,1.402077756179247181e-02,2.359378054458122556e-02,2.335527992085192905e-02,2.011750957039477525e-02,1.561899075910771172e-02,1.309091135153754581e-02,1.524291811095245322e-02,1.688602188275597354e-02
2.148170379638309965e-02,2.303552795600007780e-02,2.320770737470218351e-02,2.420387971733193797e-02,2.016413781966708285e-02,2.032912135964332762e-02,5.000000000000000000e-01,1.769754172612565332e-02,3.231940095125721002e-02,3.232122470483007881e-02,3.222231974053547943e-02,1.965553505411785085e-02,2.050938995584038887e-02,1.700859790946240152e-02,1.636708057612912964e-02,1.692653335161947714e-02,1.972705331760254630e-02,1.602190885391969327e-02,1.504942513034225257e-02,1.598188092389916243e-02,1.797129436393056154e-02,1.615887284417372519e-02,1.913359197841162096e-02,1.869319952389170841e-02,1.753127781170867386e-02,1.652778931877264129e-02
1.924005981725408071e-02,2.007852683966415003e-02,2.047469336302525783e-02,2.218521721672681024e-02,2.481701087078193660e-02,1.878973114262932204e-02,1.769754172612565332e-02,5.000000000000000000e-01,1.703142625038206459e-02,1.870095400805640504e-02,1.774434976598520536e-02,1.843340697255595878e-02,1.700006923757145169e-02,1.890009976816315121e-02,1.904775227447760150e-02,1.811976989513872788e-02,1.663674589934444406e-02,1.958816801371233984e-02,1.744752090600201755e-02,2.207135837275199866e-02,2.196854867712823289e-02,1.675683211019684399e-02,1.643790522098522583e-02,1.776237474248454351e-02,1.970433763025069424e-02,1.762619430103222820e-02
2.636069786243206911e-02,2.155418272376261740e-02,1.993612565447508769e-02,2.656318696557866121e-02,1.970474255640283778e-02,2.422138001377999172e-02,3.231940095125721002e-02,1.703142625038206459e-02,5.000000000000000000e-01,2.732215205273325759e-02,3.584937576435971024e-02,1.596920109245270752e-02,1.756373658602348314e-02,1.255323523017410486e-02,1.177419953974626760e-02,1.230206850808026817e-02,2.484615539397438955e-02,1.613780092529087593e-02,1.531890341229552935e-02,1.320876277424089251e-02,1.495915490131874762e-02,1.384032363702742893e-02,1.454381770260236226e-02,1.586438127162054582e-02,1.744496766850418129e-02,1.480693207388144965e-02
1.833645029657585135e-02,2.222936974976310459e-02,2.434400122659786253e-02,2.069718995009466392e-02,1.971185507723397651e-02,1.764584674012899951e-02,3.232122470483007881e-02,1.870095400805640504e-02,2.732215205273325759e-02,5.000000000000000000e-01,2.897382460234780577e-02,2.132112355367241779e-02,1.825680989129899179e-02,1.940393662780630357e-02,1.823674322304588702e-02,1.809691800452437743e-02,1.665357989935558475e-02,1.739654060876167849e-02,1.578475246209861196e-02,2.039144579950235084e-02,1.724012581843539782e-02,1.643383500978263731e-02,1.812746075411195840e-02,1.996358212142153310e-02,2.302141317573562149e-02,1.983712460743617539e-02
2.310705692749236151e-02,2.475006728898371255e-02,2.287266581570414348e-02,2.908035263616691457e-02,2.073512200278191178e-02,2.363889004207548467e-02,3.222231974053547943e-02,1.774434976598520536e-02,3.584937576435971024e-02,2.897382460234780577e-02,5.000000000000000000e-01,1.670085968183609992e-02,1.886275234294798944e-02,1.399151565097038648e-02,1.325647527615440163e-02,1.381857442565602272e-02,2.222264457779573807e-02,1.633981889313279937e-02,1.545066962637076449e-02,1.609513453827103244e-02,1.494274749104303537e-02,1.401897714103443951e-02,1.458004244910447375e-02,1.570999107061412520e-02,1.717967498906623411e-02,1.818278855355447143e-02
1.608472576676293203e-02,1.934399992899843782e-02,1.938578275963469960e-02,1.687692173246706229e-02,1.659707219297384267e-02,1.347785948066853451e-02,1.965553505411785085e-02,1.843340697255595878e-02,1.596920109245270752e-02,2.132112355367241779e-02,1.670085968183609992e-02,5.000000000000000000e-01,3.173466790228393619e-02,2.623926117284153953e-02,2.501104544712524219e-02,2.453635686902388979e-02,2.064991553911205147e-02,2.264255131810996927e-02,1.978868780650590298e-02,1.897998868237528447e-02,1.853236122056491422e-02,1.851972715198386965e-02,2.597609641935652580e-02,2.585728519695314198e-02,2.217268763000750792e-02,2.523444602617076066e-02
1.876008988619703999e-02,1.882918191976946237e-02,2.032825130299108218e-02,1.829624762525584869e-02,1.654088615958234504e-02,1.716124179500351510e-02,2.050938995584038887e-02,1.700006923757145169e-02,1.756373658602348314e-02,1.825680989129899179e-02,1.886275234294798944e-02,3.173466790228393619e-02,5.000000000000000000e-01,2.357771450622141857e-02,2.442326280290207235e-02,2.396996192682662383e-02,2.364672687674320220e-02,2.148066966578538600e-02,1.991502091941256547e-02,1.801391167373664337e-02,1.853498936967070201e-02,1.838845392051928138e-02,2.921868268485781905e-02,2.326516462611193103e-02,1.842572902866228962e-02,2.404127441502335386e-02
