5.000000000000000000e-01,1.905618295367925152e-02,2.345037723989598644e-03,2.114823542153490554e-03,2.142754989455820415e-03,2.128975765095363765e-03,2.138343291663802499e-03,2.129514099537741217e-03,9.101041247025192654e-03,9.762339952682245678e-03,1.462045868557512078e-03,3.262244562054240037e-03,2.394731512769715347e-03,2.836611043429479798e-03,2.918953286820041848e-03,8.004556164144895937e-04,8.064419094911592228e-04,8.238533383293784439e-04,9.021032537001644116e-04,7.801794948874296327e-04,7.783484604153444088e-04,8.648536704762390444e-04,1.600753580741885035e-03,8.391886075196047616e-04,1.639391170846752786e-03,1.090856312141588909e-03,8.842337160486946242e-04,8.576604754445260863e-04,1.006231042412061502e-03,1.171800410160338778e-02,4.252409565749591669e-03,8.153965533642863403e-03,1.018082456541908806e-02,1.357965169109577944e-03,1.035950737130712784e-02,2.559505650665980236e-02,5.147832307225475718e-03,5.367098816687249779e-03,5.364793967601269586e-03,5.222248454627894006e-03,4.848996017320758925e-03,5.209214124614630452e-03,4.466885396114097552e-03,5.219321174191424162e-03,2.347176070511107233e-03,2.302088973661299900e-03,2.141581678805735186e-03,2.122909070237955290e-03,2.093248083675975681e-03,2.287516740552978604e-03,2.248698950318006075e-03,2.573469492422196872e-03,4.164973673911545257e-03,2.624935868365404438e-03,2.402909032160308218e-03,2.364468171980179875e-03,2.465645296490986092e-03,2.330562462228891012e-03,1.718357006930667716e-02,1.212952775571719821e-02,8.557177059171954675e-03,6.471616397604251086e-03,9.374298851729644805e-03,3.800812546464055197e-03,1.158903356243310562e-02,1.393571693376494808e-02,1.460252289750434834e-02,1.469229206112349431e-02,1.120126464105914224e-02,7.685829757100205370e-03,7.589105992188983386e-03,9.020372363779919841e-03,1.852239000322108281e-02,2.113329278698398636e-02,6.619339895954170355e-03,5.238089468230505176e-03,6.610246577728356651e-03,7.427207610887102962e-03,7.594053080103062986e-03,9.122463756939645438e-03,2.358361492737089636e-03,9.479365954781330400e-03,1.115454701142182953e-02,1.831753046217604163e-03,3.419626475047468639e-03,1.859166402320649005e-03,1.807687866756134626e-03,7.013921493792778586e-03,9.268568433184909416e-03,1.785251384553094428e-02,1.298077465830149973e-03,1.561235887381039536e-03,1.162283239182303370e-02,1.032185841590768649e-02,1.137155269548844466e-02
1.905618295367925152e-02,5.000000000000000000e-01,9.310069975405892585e-04,5.896927867985621253e-04,6.397910263356836481e-04,6.001505874039343366e-04,6.375916132830692544e-04,6.035609100479780035e-04,9.703980668291483855e-03,1.746061169172441127e-02,1.118375876021539175e-03,3.068783486229477962e-03,2.593951161157637304e-03,3.100210811489786771e-03,3.193403056238728558e-03,4.140001461132944037e-04,4.059237778653846632e-04,4.193255080586782589e-04,5.074550803775443276e-04,4.084625903492949007e-04,4.049025337050825768e-04,5.167547866871787443e-04,1.128573625176717155e-03,4.789146093386388884e-04,1.116572699647166295e-03,7.675762828585669297e-04,4.729423765535883993e-04,4.631036681067779914e-04,6.051262528740720438e-04,9.127628379165701050e-03,4.032311296697511406e-03,7.833004868358521555e-03,7.436479392036756536e-03,1.551645974056566893e-03,8.026374909536310165e-03,1.898192933495268173e-02,3.940852659557115417e-03,3.954414947553671657e-03,3.952248740754933307e-03,3.805560140309591569e-03,3.495662312376621172e-03,3.802509285803676656e-03,3.095893253514355077e-03,3.802537424380235745e-03,5.757752230748980132e-04,5.935811492872066549e-04,4.859535247544947544e-04,5.179588854343553962e-04,4.869722644970543709e-04,5.394331117329796092e-04,5.192816970883085354e-04,7.641578493531102053e-04,2.011189787665015709e-03,7.888821889125063793e-04,6.229713858988356143e-04,5.680038834637390985e-04,6.532275840256545913e-04,5.255976516268213387e-04,1.518469400880913603e-02,9.496935107191128989e-03,7.422248585654654326e-03,5.932615914556930645e-03,7.880296101891809402e-03,3.067872582092385711e-03,1.176315398748986260e-02,1.302796711953694946e-02,1.081379007486877632e-02,1.433269688746268040e-02,9.527925127390405105e-03,7.311418720116721545e-03,7.205712575045810850e-03,1.514495140234417905e-02,7.993601560764460046e-02,1.923624572478374595e-02,5.808723916141845557e-03,4.635978057543109834e-03,5.788738637549088913e-03,7.524958366578444677e-03,7.794248364160425921e-03,8.015296647463948654e-03,6.122503977205468731e-04,7.408499455983604855e-03,1.215803988796440756e-02,2.005460171989934589e-03,2.445187229480635157e-03,2.009900313909769067e-03,1.964842533428050927e-03,5.377726754339496457e-03,7.148379197383495677e-03,1.492610569340046753e-02,1.486745214775495169e-03,1.540899062339265348e-03,8.797765071041276086e-03,7.578306802005559985e-03,1.445851350867249398e-02
2.345037723989598644e-03,9.310069975405892585e-04,5.000000000000000000e-01,1.507145785094541994e-02,1.448774954785521374e-02,1.319612135335061776e-02,1.452294104910811096e-02,1.366567955622940631e-02,1.915211539498416857e-03,1.009544618324448523e-03,6.244879739542662407e-03,1.907901070421124529e-02,3.940737659187443058e-03,4.192826146484939821e-03,4.310142148737254597e-03,6.129082661427662747e-03,6.066981442248222355e-03,5.662646100435174412e-03,9.616489171552068324e-03,9.792364386082785116e-03,9.695627425055064127e-03,6.361333110503649031e-03,3.855285387869953131e-03,5.721333538206524807e-03,2.888913449768470976e-02,7.327215759448994781e-03,7.648780984861454531e-03,9.810300454242981000e-03,7.748728746691891343e-03,1.485348740433512730e-03,2.093556072980675645e-03,1.111104706901821278e-03,2.356238071485287824e-03,3.671630705834635043e-03,1.621701094509645467e-03,2.357370966720406975e-03,1.413108575500430369e-02,1.156606110939396685e-03,1.148503465254329791e-03,1.136362862798568837e-03,1.531848453126666548e-03,1.101213459437754526e-03,1.123621075290807004e-03,1.131784382151757549e-03,1.560467762391002169e-02,1.399894182110748841e-02,1.034564232998403874e-02,8.289689743275313952e-03,8.252879779723254136e-03,7.920636371952775867e-03,7.940127341780189169e-03,7.458836664313831313e-03,6.943838738157072712e-03,6.859779157155832495e-03,9.476815179536329792e-03,9.230862836573228494e-03,1.318174307018070944e-02,8.929969160953628304e-03,1.725744459790043688e-03,9.749986532068678595e-04,1.276879591346715814e-03,1.428792259262856102e-03,9.980379832784218048e-04,1.678360168983576532e-03,1.469345722368223424e-02,2.065156199009422940e-03,2.008928763735144674e-03,1.978650312517166859e-03,2.389680469839919937e-03,8.979145997016675391e-04,9.216050508229801930e-04,8.600633436523477844e-04,9.415012520069974879e-04,1.708568977814622827e-03,6.818422491258652228e-04,1.421878577250264199e-03,6.319049094673987160e-04,6.095482779861631810e-04,5.968092145787039920e-04,7.645331443459506314e-04,2.228608902648088891e-02,1.733335862350259254e-03,2.000605282483081983e-03,2.841423648642384201e-03,2.847020760459954142e-03,2.851929847318130165e-03,2.856439013624350893e-03,6.380801043806587011e-04,1.646806078950885550e-03,2.342190325863218424e-03,3.231182845710493801e-03,3.278885467902296381e-03,2.469649030617248730e-03,2.486870034193002996e-03,1.909063563780977104e-03
2.114823542153490554e-03,5.896927867985621253e-04,1.507145785094541994e-02,5.000000000000000000e-01,3.074016280698495598e-02,3.278597827487359645e-02,3.094985642362797079e-02,3.282634856448442273e-02,6.190240615153228335e-03,1.185440563545103439e-03,8.074874282808798195e-03,3.017159842371702934e-03,1.959228670366822741e-03,1.642566039724620329e-03,1.588380229550232902e-03,5.279783811453709480e-03,5.550372531892657987e-03,5.140531932373715827e-03,5.869719022961156218e-03,5.142690723895938093e-03,5.226074617830407318e-03,3.530846474116704041e-03,3.208298547998016809e-03,3.593332788564470096e-03,4.855507162204674397e-03,4.023943610461872336e-03,4.814053001266869851e-03,4.281603975126287154e-03,3.784221439718351079e-03,2.577625898817969760e-03,6.252352798306774935e-03,1.371558316699036505e-03,2.064326439175604311e-03,9.692287207993604062e-03,1.396321707739692653e-03,2.123371280935945713e-03,9.984287647693658799e-04,3.164569332539399009e-04,3.124981200347294727e-04,3.115707004763089557e-04,3.685458328328694707e-04,2.853216926466031061e-04,3.323927996191367311e-04,3.107192229854200500e-04,2.130169176212019788e-02,8.965047523991714895e-03,1.115553506523921969e-02,1.086424191404974232e-02,1.034598530234995609e-02,1.067115522622605166e-02,1.050228713273760120e-02,1.008696629645355718e-02,8.578601871879705520e-03,9.075436765787744942e-03,8.973057551861370398e-03,1.049011803664380571e-02,8.514509232422261958e-03,1.047539773586951550e-02,1.489839009758884636e-03,1.326344556430939870e-03,1.236483856930632383e-03,1.521890056190074430e-03,1.354609177971946533e-03,2.034642344586986250e-03,1.303413674298382549e-03,9.400018979500910071e-04,7.485481390341372065e-04,7.313610028898372747e-04,8.339930820907660381e-04,1.178241997230330875e-03,1.273822906164698808e-03,1.089871642245491667e-03,6.329029001347821065e-04,1.377213589246910775e-03,4.624705040183904820e-04,1.039051627563796106e-03,4.330338032744376203e-04,4.854272876375943790e-04,4.141741523132112606e-04,5.367536450732934492e-04,1.367715594825326744e-02,2.093851920175724985e-03,8.150085837344235237e-04,9.123763529367402356e-03,9.105011763806590552e-03,9.148601768096903050e-03,9.112919060163985480e-03,4.659763810880672972e-04,2.009270634887115603e-03,2.179444545735577821e-03,8.677764201308123954e-03,5.839326053551073883e-03,2.508578774060198340e-03,3.125971151821243035e-03,7.163944872318128102e-04
2.142754989455820415e-03,6.397910263356836481e-04,1.448774954785521374e-02,3.074016280698495598e-02,5.000000000000000000e-01,3.165073055908827759e-02,3.346470574085799038e-02,3.183965105844937388e-02,6.247462997248671296e-03,1.248503261595855203e-03,8.128053992680864259e-03,3.058363897844658570e-03,2.347577454118663243e-03,1.812632030958435904e-03,1.710779211327261191e-03,4.976522368825949533e-03,5.231454168675246479e-03,4.846054189982941518e-03,3.994014259542447154e-03,4.461227314611472192e-03,4.503133642157115119e-03,3.021071211612337201e-03,2.833919395256811503e-03,3.021683665701656828e-03,4.388641706356839756e-03,4.852052554302253330e-03,4.943080070559120048e-03,4.497819327070134120e-03,3.619452426211443741e-03,2.764573412065437531e-03,6.300892240005159621e-03,1.428254893469484924e-03,2.080388814455384934e-03,9.380300498836745618e-03,1.417122241488792764e-03,2.151205755805592375e-03,9.909238678792535969e-04,3.335046424767027363e-04,3.294925656680622187e-04,3.246831201099039917e-04,3.818047056624412601e-04,3.014461361468406819e-04,3.496508345641229564e-04,3.238770854505151290e-04,2.166858298281276046e-02,9.205285219799429208e-03,1.032143994866774155e-02,9.653131618268653846e-03,9.648065004459636593e-03,1.049722907256053078e-02,1.084362100740571960e-02,9.862285615243838663e-03,8.396399503953570417e-03,9.304221783085060010e-03,9.190382169353732839e-03,1.015869671976190984e-02,9.543149142822029279e-03,1.014295907471407694e-02,1.521801778759131543e-03,1.397693407165221877e-03,1.300089495629110819e-03,1.619711571299653225e-03,1.425102372841379438e-03,3.029452938258474573e-03,1.297856662170144247e-03,9.809048696959102309e-04,7.843955777933023666e-04,7.680227618485212671e-04,8.597219264133307368e-04,1.237830948272829711e-03,1.331625791394252124e-03,1.153563039191956782e-03,6.823530395952321671e-04,1.409802256694941925e-03,4.867894917721292619e-04,1.020922747941560311e-03,4.539126655909707939e-04,5.122303006445284987e-04,4.385859022614787628e-04,5.571401882544059015e-04,1.227623089189099417e-02,2.145063116129311900e-03,8.468426473790206105e-04,9.198082807627802962e-03,9.179599738126195674e-03,9.223870340762127182e-03,9.187748284195728504e-03,4.909705679759234246e-04,2.051377144097932433e-03,2.203979315427539130e-03,8.744947482339573974e-03,5.827784239279544878e-03,2.545115770954427172e-03,2.832222185697174342e-03,7.525149040403468405e-04
2.128975765095363765e-03,6.001505874039343366e-04,1.319612135335061776e-02,3.278597827487359645e-02,3.165073055908827759e-02,5.000000000000000000e-01,3.180985130562669072e-02,3.431051822227944303e-02,6.237688655447186023e-03,1.229403217270159552e-03,8.166417554740032156e-03,3.040147028770817314e-03,2.307298607467622373e-03,1.786333539908402466e-03,1.685047318784700307e-03,5.035530422108360285e-03,5.306775477458400628e-03,4.975946398853143410e-03,4.376451155066142171e-03,4.469506184994920250e-03,4.519460615380029370e-03,3.426730886290848231e-03,3.124900300066848005e-03,3.446388009031909651e-03,4.573907344943190650e-03,4.783686919896248252e-03,4.897297239414083285e-03,4.137183709591499281e-03,3.675166086857158294e-03,2.593150217726654209e-03,6.301722050089214079e-03,1.412424135628744795e-03,2.068455341326578406e-03,9.707956988469492246e-03,1.401810790667751185e-03,2.137420179397354295e-03,9.669913890966802756e-04,3.132695749095507640e-04,3.093026530355733311e-04,3.085677796637516799e-04,3.624306948663209610e-04,2.823023092254058151e-04,3.294161849404405847e-04,3.078100365638263979e-04,2.167342975582224607e-02,8.938706933184884657e-03,1.046214792240039368e-02,1.026760050634391644e-02,9.992451878097925386e-03,1.044939507965193803e-02,1.026844500793474765e-02,1.000913281402516369e-02,8.463957670959962321e-03,9.321952607966258603e-03,8.972653023953768361e-03,1.027718038213874113e-02,8.495893648394831771e-03,1.027606186670002725e-02,1.502482508853928908e-03,1.367756453944278788e-03,1.275971676657927916e-03,1.549497811223261249e-03,1.400441649683076533e-03,2.067440078693072707e-03,1.280852426048906950e-03,9.741162458056034333e-04,7.658261858029388400e-04,7.501261881339535594e-04,8.490426098788230553e-04,1.216671016565528361e-03,1.313701697713547546e-03,1.132652179951191803e-03,6.460372098196500660e-04,1.388162670696486706e-03,4.609625438824447056e-04,1.024753565556798434e-03,4.268289145690583168e-04,4.889597577418620597e-04,4.122570435832527500e-04,5.411545083321644099e-04,1.240320800460980623e-02,2.149231000094761583e-03,8.321766408191870034e-04,9.202798280709439949e-03,9.183925844940378849e-03,9.230500855870496860e-03,9.193184958712588561e-03,4.712313388115551616e-04,2.052306293072249464e-03,2.192163513734947389e-03,8.760410101859759935e-03,5.854214213292323853e-03,2.538036198548589920e-03,3.098963432191114212e-03,7.359887362689601078e-04
2.138343291663802499e-03,6.375916132830692544e-04,1.452294104910811096e-02,3.094985642362797079e-02,3.346470574085799038e-02,3.180985130562669072e-02,5.000000000000000000e-01,3.195812916447125784e-02,6.239142292354332188e-03,1.242915429836101860e-03,8.150181098562681720e-03,3.089659198070529404e-03,2.391747094779188461e-03,1.823013059512452756e-03,1.717877351073833232e-03,4.951841791867569141e-03,5.220466396483574266e-03,4.837894939647794171e-03,4.451895688412317587e-03,4.535379159802004068e-03,4.587218785026552122e-03,3.392873132610153136e-03,3.115840854537555230e-03,3.398046664004898861e-03,4.711758682366200789e-03,5.011633373387041485e-03,5.031102921487429734e-03,4.225569299232236412e-03,3.672279580637564586e-03,2.749481418237224167e-03,6.292683809280658416e-03,1.423249649834953988e-03,2.077047638829152172e-03,9.697824917543004103e-03,1.413744111919738432e-03,2.146738625161336792e-03,1.006017557364881788e-03,3.336404288049806292e-04,3.296441741944717576e-04,3.248678458783335827e-04,3.824476544837382072e-04,3.016302061016819963e-04,3.498384786541493502e-04,3.240496169840151753e-04,2.147340416559213178e-02,8.800717419187916585e-03,1.045803100593404623e-02,1.021258939686667255e-02,9.923340688302299817e-03,1.032601782226255996e-02,1.015302997379666575e-02,9.812834306129610690e-03,8.372117317775394640e-03,9.271013854161864326e-03,8.743475342581482831e-03,1.013480166278801428e-02,9.135874965318018653e-03,1.012354184048250283e-02,1.517748713646931234e-03,1.389700688395569071e-03,1.293385859677269236e-03,1.639611554416413406e-03,1.416967155668615030e-03,3.035715438875074765e-03,1.313031936121123421e-03,9.804823969525313602e-04,7.838141043993208674e-04,7.675648689593503153e-04,8.623906278425418331e-04,1.233038062856475769e-03,1.326746425643071528e-03,1.148552367002564790e-03,6.807597629684780747e-04,1.406698388973291356e-03,4.868407470745416549e-04,1.054130582359574970e-03,4.526786634682503693e-04,5.111330237079016224e-04,4.378124337798112130e-04,5.563464887920672487e-04,1.225981723843786071e-02,2.138682407912357794e-03,8.457388435098595753e-04,9.187464913614606932e-03,9.168846604355764679e-03,9.213297729455012519e-03,9.177271073182557970e-03,4.903382233857671258e-04,2.044617911942501424e-03,2.199766616448258459e-03,8.736853080617701037e-03,5.856587094126917969e-03,2.538572410637536352e-03,3.111489076136428594e-03,7.536901195076611479e-04
2.129514099537741217e-03,6.035609100479780035e-04,1.366567955622940631e-02,3.282634856448442273e-02,3.183965105844937388e-02,3.431051822227944303e-02,3.195812916447125784e-02,5.000000000000000000e-01,6.245043720851765900e-03,1.237572901295327802e-03,8.156756197219186544e-03,3.069663261045347050e-03,2.372557869823618045e-03,1.829904975927700451e-03,1.738311014314901023e-03,4.795772151819329907e-03,4.997124155456692148e-03,4.633717188948327341e-03,4.846213799315169865e-03,5.824034500724384333e-03,4.959917068514349894e-03,3.198832136034970158e-03,2.942509986106529168e-03,3.237887235271969064e-03,4.368846627036555505e-03,4.913739490279509133e-03,4.612976504409678491e-03,4.696310613327285208e-03,3.739928547081889341e-03,2.533876776241506847e-03,6.309327910692345311e-03,1.420903212506341353e-03,2.066611499927319476e-03,9.417897490397307558e-03,1.396982483327664955e-03,2.137818586714487854e-03,9.759224092887321903e-04,3.166049489717912913e-04,3.126013393075447594e-04,3.117137981421049539e-04,3.678892442507249389e-04,2.854564432696147114e-04,3.325684628633228022e-04,3.109041834323011174e-04,2.165069993084760974e-02,8.963718047258451352e-03,9.858397369181322312e-03,9.174570080130834207e-03,9.187204505077690639e-03,9.787942233060920386e-03,9.631600472647203204e-03,9.512393714406836703e-03,8.080248222417946852e-03,8.868203389816163573e-03,8.995358672718611892e-03,9.754706830796999045e-03,8.454597540705287295e-03,9.774318884352435621e-03,1.500339453829959997e-03,1.373437766971463692e-03,1.281724234749994761e-03,1.544845368308345396e-03,1.409987226257952394e-03,2.067488691662997414e-03,1.292131029617356059e-03,9.832133068615924853e-04,7.724671124564725083e-04,7.552912118995933066e-04,8.573784550809082899e-04,1.224717984777961817e-03,1.322377692766060027e-03,1.139542788981700834e-03,6.508599436402435785e-04,1.389396236975122675e-03,4.757499857945839041e-04,1.025458638055203433e-03,4.391602132259367613e-04,4.962165081663733003e-04,4.194667411145693568e-04,5.520604680854597664e-04,1.205757121513175573e-02,2.154333915751825528e-03,8.337879152236179255e-04,9.218681325205766233e-03,9.199259432748364482e-03,9.246120589418564337e-03,9.209039728528278096e-03,4.809914315941236701e-04,2.059120925802501723e-03,2.189858716547540309e-03,8.790028671448627678e-03,5.879553978434775077e-03,2.527811872363915947e-03,2.817634160223268965e-03,7.416430453557764811e-04
9.101041247025192654e-03,9.703980668291483855e-03,1.915211539498416857e-03,6.190240615153228335e-03,6.247462997248671296e-03,6.237688655447186023e-03,6.239142292354332188e-03,6.245043720851765900e-03,5.000000000000000000e-01,8.355235101741130196e-03,4.479804797927106758e-03,3.971496614111558188e-03,2.577370375096202197e-03,2.998662805968759643e-03,3.010377371399906334e-03,1.158657925061420480e-03,1.111651856787384488e-03,1.170707262227655169e-03,2.293771052083419179e-03,1.025296542664821692e-03,1.024121415736621576e-03,1.252179594758412624e-03,2.668016740546522592e-03,1.215079838364841510e-03,1.623427269837327599e-03,1.302151656638308053e-03,1.126185455727059422e-03,1.115807870122129206e-03,1.300193884583090206e-03,1.250110947252194848e-02,1.665351148697532396e-02,8.882170286373100576e-03,4.106286048382761129e-03,8.052267978537525420e-03,4.606533216080937326e-03,8.007206010212677277e-03,2.178818341343339779e-03,2.008201144836494183e-03,2.008286874485005861e-03,1.991001077400728243e-03,2.079765035180501220e-03,2.719298542289374197e-03,2.800882655198381425e-03,1.991444459026712240e-03,2.104640350181995450e-03,1.756686113218679148e-03,1.111105125910760803e-03,1.124846554284386927e-03,1.112394696854992820e-03,1.211287785192407748e-03,1.176809908557158125e-03,1.563702593092395655e-03,3.615494369098147358e-03,1.568850268427396302e-03,1.265951470717012646e-03,1.181323177078342189e-03,1.534490826023069288e-03,1.180308192245233759e-03,6.588976612155671500e-03,1.955852010503725952e-02,7.453721540603741418e-03,8.503962001268941875e-03,1.273077571585903844e-02,8.928119747709271220e-03,4.915982483320238162e-03,5.150659479407125249e-03,4.592646841882108005e-03,5.282308177115262009e-03,4.897586532880988247e-03,7.583366950669953588e-03,7.056612235239148774e-03,7.623351485003504804e-03,1.118864624356465109e-02,7.686766918553854765e-03,5.233290545864020468e-03,4.119694160489409222e-03,4.212337389175941499e-03,4.655657241620664993e-03,4.697576832551151466e-03,4.788175285973092846e-03,1.794965660334431595e-03,1.000836458674349283e-02,7.159040256276000616e-03,1.507980045214319179e-02,1.255546235434479990e-02,1.213436140693665427e-02,1.291530622136832437e-02,4.052641106019031284e-03,7.588306182572030802e-03,6.588393829724235179e-03,9.419461960103842416e-03,8.993104922330508871e-03,5.282835381533785950e-03,6.393868406045319364e-03,5.708056044477357108e-03
9.762339952682245678e-03,1.746061169172441127e-02,1.009544618324448523e-03,1.185440563545103439e-03,1.248503261595855203e-03,1.229403217270159552e-03,1.242915429836101860e-03,1.237572901295327802e-03,8.355235101741130196e-03,5.000000000000000000e-01,1.022657457844806071e-03,2.608702866766177998e-03,1.981089505382268266e-03,2.378602211778209179e-03,2.417940085272369394e-03,4.697230392042756920e-04,4.341206086261088998e-04,4.724401339284135760e-04,4.972132610031487114e-04,3.979236691711338742e-04,3.959730942806171522e-04,5.749107641643644729e-04,1.889871520690242224e-03,5.430381705941540651e-04,9.893104415769108598e-04,6.694595351156022896e-04,4.439069192345391698e-04,4.403169678258800433e-04,6.127171640994498849e-04,1.096936155480319509e-02,6.434437026455248898e-03,1.086888365723317346e-02,7.545594902273213694e-03,4.831311869609516800e-03,8.049682204460072849e-03,9.745861179884756156e-03,3.583492372043801770e-03,3.871794841687124095e-03,3.869541798875051827e-03,3.737744930418745830e-03,3.329232648869203705e-03,3.734191639634177641e-03,3.008843183587337367e-03,3.736588308475566594e-03,9.389948353955986874e-04,6.636720179619310126e-04,5.028988222991161638e-04,5.287864482098463556e-04,5.073874003054307160e-04,5.582165348910308241e-04,5.383165964496120859e-04,8.354664744070162616e-04,2.733674455336032507e-03,8.470474123157311144e-04,6.568678587962498237e-04,5.684826440391624238e-04,6.544669853401528185e-04,5.410426526892152168e-04,9.501917904226126615e-03,1.118339654799978614e-02,1.096405740438992360e-02,1.002002402454638466e-02,1.328145749144507906e-02,7.244672314907324787e-03,5.049681118386589902e-03,5.929478582334622543e-03,4.778325709850355513e-03,5.392464843477285871e-03,6.702753144234758348e-03,1.088530416231471912e-02,1.049223101276528652e-02,3.180884040248985883e-02,1.632903442800107130e-02,1.010355499057513651e-02,5.877739468483538302e-03,5.086999255042166240e-03,7.350611594659807457e-03,6.695799213158737731e-03,6.395337059087011396e-03,7.809648066730121192e-03,7.138465337440412289e-04,1.111920434517667255e-02,4.645253310565885738e-03,9.000774930725730441e-03,9.226939804665410666e-03,1.185534335656939983e-02,1.156856354390474809e-02,5.607468003876111239e-03,1.085583371205754363e-02,9.323517442731233534e-03,5.058582287057564186e-03,3.292731244342204586e-03,1.046012412372380670e-02,9.368784607308739548e-03,4.906340807089484141e-03
