5.000000000000000000e-01,1.139491803972549760e-02,1.059168027373874610e-02,1.120429669924823471e-02,1.196179216826953433e-02,1.196932990774839459e-02,9.986462135969095127e-03,1.329793736075646736e-02,1.425834424199932948e-02,1.383395820269445534e-02,1.128506643537749085e-02,1.448344760177295437e-02,1.463425372158476054e-02,8.487411919634330754e-03,9.801720709451872127e-03,5.381474513407040645e-03,1.409932437602191141e-02,9.549029999474028391e-03,7.730950127051219693e-03,1.176013147959121402e-02,1.196932990774839459e-02,1.131717170567570104e-02,1.156792175476882914e-02,5.807514189536008148e-03,1.068810847386391510e-02,5.653016680244599655e-03,6.801488503749396862e-03,1.049147009904236039e-02,4.887532574338311273e-03,4.736876052091215997e-03,5.295313279577145565e-03,9.052805056837472802e-03,5.791894558139594126e-03,6.598185778090440504e-03,1.416879491660293436e-02,1.101425412952737951e-02,1.049226500511795876e-02,1.247564791853536179e-02,1.114234882623455283e-02,4.798505798383531813e-03,6.243157838130772297e-03,4.416031788056987671e-03,1.044902627627935371e-02,5.694755988177474006e-03,9.186176157792522862e-03,1.295614329885780638e-02,1.210548585484087433e-02,9.566114147906838380e-03,4.788510525652022072e-03,1.088034292303017084e-02,5.093873296515952914e-03,1.262782157479895410e-02,8.862980460570112767e-03,8.759521707959423004e-03
1.139491803972549760e-02,5.000000000000000000e-01,1.009124444597439031e-02,1.305726383199234605e-02,1.145985113928171817e-02,9.299961392483001646e-03,1.647128931825383308e-02,1.082412697772656973e-02,1.189387303746663668e-02,1.072353429971282732e-02,2.141216263506537029e-02,1.012691870946222719e-02,1.039512315484877186e-02,8.571237632552426017e-03,1.323677126309964064e-02,5.879667188377509651e-03,1.003620904269430375e-02,9.730705540314400076e-03,6.504277565223207797e-03,1.322364659533450601e-02,9.299961392483001646e-03,1.746878087972645807e-02,1.277204219911688698e-02,5.952534053170721075e-03,9.897690175544725244e-03,7.732235031448160545e-03,6.672966961884484183e-03,1.485231992208990714e-02,6.903821253689984908e-03,5.405578717535582459e-03,8.196592344288041593e-03,1.248736760544718119e-02,5.801056653680696992e-03,6.568584135398942633e-03,1.007883598913103355e-02,1.701514506350164380e-02,1.915670839528310979e-02,1.162434498246322015e-02,1.138355120817455442e-02,7.206224338133743884e-03,1.106608029696614856e-02,5.765928112647835529e-03,1.272288662218666946e-02,6.246794260539163118e-03,1.000939616135984936e-02,1.290017709331126375e-02,1.202741264711911992e-02,1.132336461090889881e-02,8.184152558259660815e-03,1.106875371112415671e-02,1.094881515670886353e-02,1.136197723551792167e-02,8.682566776871512501e-03,7.405864706329104430e-03
1.059168027373874610e-02,1.009124444597439031e-02,5.000000000000000000e-01,1.097972259126528405e-02,1.021843573350054296e-02,8.828027882011053179e-03,1.256367683998189586e-02,9.704301301303307203e-03,1.072295466609892757e-02,1.021012431758969163e-02,1.136316528835006924e-02,1.001549184504380713e-02,1.014979886118197623e-02,6.970087158340975558e-03,8.911249745013435919e-03,6.935085498352304423e-03,9.860806438893449100e-03,1.424140008353759479e-02,6.914860513198591366e-03,1.043219308649780824e-02,8.828027882011053179e-03,9.641320343816281099e-03,1.144667704653239138e-02,8.980082739900623751e-03,1.446562798790433993e-02,6.486033976894145861e-03,8.623053995216836340e-03,1.144533452537176491e-02,7.818107267731777207e-03,6.621818806540405444e-03,6.809894941125665610e-03,9.436101499780847474e-03,8.190147447282851434e-03,8.696519506019285278e-03,9.602423659221561575e-03,1.098839565547426317e-02,9.283183328203343382e-03,1.233220946107645155e-02,1.258655223448452119e-02,6.954199087061349767e-03,6.446372092037062559e-03,7.805611801208043113e-03,9.708324047885248664e-03,8.340006423551623096e-03,1.178159224774881844e-02,1.096303128452802422e-02,1.078758723743559328e-02,9.085421874229185346e-03,7.163898200338384044e-03,9.914089141181433792e-03,8.040613373525521551e-03,1.212762986034294360e-02,1.270640076336088629e-02,9.122818355288260170e-03
1.120429669924823471e-02,1.305726383199234605e-02,1.097972259126528405e-02,5.000000000000000000e-01,1.116496967677883811e-02,8.957192430306570863e-03,1.296470982646410683e-02,1.121187284024280882e-02,1.163972776754271070e-02,1.067998511987468258e-02,1.401480213439891716e-02,1.044684208153776397e-02,1.044806715973801287e-02,7.308058949798372853e-03,1.172037191915682383e-02,5.802481734311491779e-03,1.036378680966719597e-02,9.961168585774895015e-03,6.347111012671672638e-03,2.688475136090772225e-02,8.957192430306570863e-03,1.125647012643510997e-02,1.152467906438810717e-02,6.774711579870635117e-03,1.106625883213922280e-02,1.009141206380590253e-02,7.138981985615295081e-03,1.257537181684874328e-02,9.413802415347991004e-03,5.806196955665945264e-03,7.743345816390237099e-03,1.036107311449292745e-02,6.161667122745124840e-03,7.302208565298678664e-03,1.014386427634692348e-02,1.391092892671643225e-02,1.275407193532073630e-02,1.224469715753532043e-02,1.084725601654422909e-02,1.133790898581893761e-02,9.612497435271788460e-03,1.212403975072328874e-02,1.512303040889604634e-02,6.330971537659099875e-03,1.149221852706764496e-02,1.166311867682978329e-02,1.144929723595663681e-02,9.901007242596265856e-03,7.789420947022049346e-03,1.034530319599551509e-02,8.401563207533992508e-03,1.220705405269740043e-02,9.408098829420298223e-03,7.625278624893288247e-03
1.196179216826953433e-02,1.145985113928171817e-02,1.021843573350054296e-02,1.116496967677883811e-02,5.000000000000000000e-01,9.533780754072896518e-03,9.405444675254764214e-03,1.054996522101396203e-02,1.257090693863816347e-02,1.136501112050502388e-02,1.126233856042392970e-02,1.076120904075976090e-02,1.110301543646796500e-02,1.006907463426188337e-02,1.302113318619809237e-02,6.422058665710996331e-03,1.069632940198306757e-02,9.600965586876251956e-03,6.535053960538488027e-03,1.320068529702233401e-02,9.533780754072896518e-03,1.210432272496273637e-02,1.162312757752544806e-02,5.889659285629246163e-03,1.013403413902056599e-02,6.084683728364110797e-03,6.245116852994716736e-03,1.109320412931370965e-02,5.095009391987400174e-03,5.578906820711410953e-03,5.439003688625040217e-03,1.240290502961343549e-02,5.713635835791619835e-03,5.984707711635731814e-03,1.117647160380248056e-02,1.105645011060292678e-02,1.188711903826831541e-02,1.241115585202635062e-02,1.142927323666897456e-02,5.152644760361002954e-03,7.749965023221517743e-03,4.657034506355718639e-03,1.232099101389439247e-02,5.778500588086359774e-03,8.066571656374426844e-03,1.286841048167721574e-02,1.262746746211047821e-02,1.322857583477849049e-02,5.177061889066721448e-03,1.419872824265882953e-02,5.673948131455013380e-03,1.220289868763166710e-02,8.974270735625893003e-03,7.240327926262760463e-03
1.196932990774839459e-02,9.299961392483001646e-03,8.828027882011053179e-03,8.957192430306570863e-03,9.533780754072896518e-03,5.000000000000000000e-01,8.119457426817891857e-03,1.133837906988709350e-02,1.169017999924217011e-02,1.167058113635030883e-02,8.925599869460868960e-03,1.427761859814920264e-02,1.243927945336823285e-02,8.211073607689339110e-03,7.911622949644927030e-03,7.335847532837128093e-03,1.431600844770976322e-02,8.195301121961536678e-03,1.410044406234135794e-02,9.357199950432623300e-03,2.097886307894393856e-02,9.363550079176840429e-03,9.555243618859654217e-03,5.889497096408366147e-03,8.764491879378331560e-03,6.682910218619742340e-03,7.222887638151844619e-03,8.898525917806300589e-03,5.928027677925752637e-03,4.608209395514564072e-03,6.477167482760277754e-03,7.935012612792944828e-03,7.121531090836356187e-03,7.520279561099585570e-03,1.426679978064974638e-02,8.711116080148087470e-03,8.794383464936333591e-03,9.636069353373660773e-03,9.263099861468310214e-03,4.680997390841316885e-03,5.986195998687309644e-03,5.197354595608295706e-03,8.933613515431242796e-03,7.513161075425678695e-03,7.677833511573865961e-03,1.048738505549969349e-02,1.002825045064754950e-02,8.147749242300257252e-03,5.244836613905155126e-03,8.776650776665305409e-03,5.112427932449013085e-03,9.823415433152292084e-03,7.419959466992354785e-03,1.054908828245162099e-02
9.986462135969095127e-03,1.647128931825383308e-02,1.256367683998189586e-02,1.296470982646410683e-02,9.405444675254764214e-03,8.119457426817891857e-03,5.000000000000000000e-01,1.210028817195825564e-02,1.005557863661910370e-02,9.960065314467124800e-03,1.729225715265085214e-02,9.496046535671591460e-03,9.819361869490991768e-03,6.680209494600934314e-03,1.372729872935624790e-02,6.073727853176527809e-03,9.369609917179121811e-03,1.174371976301049822e-02,6.148875226445580863e-03,1.124714094913362161e-02,8.119457426817891857e-03,1.463011347628113273e-02,1.114508521504606851e-02,7.581105334004389559e-03,1.297736756193877336e-02,8.837581500556728614e-03,7.765650232714483778e-03,1.459188794355718161e-02,9.021583730617410007e-03,7.124113140279480366e-03,1.038308681353019777e-02,1.198131417180814742e-02,7.200293172082995394e-03,7.842183381742581089e-03,9.130029526602835566e-03,1.633693342579618790e-02,1.575079551650663406e-02,1.121729170939613635e-02,1.082310826497589334e-02,9.694835565986201220e-03,1.086554453590850115e-02,7.849464993642927060e-03,9.222316608869116084e-03,7.347190477396983894e-03,1.330016573132103766e-02,9.893830400421852952e-03,9.804750007840871279e-03,9.361200648094794921e-03,1.010217872823632526e-02,8.856741734477632799e-03,1.199770688753593745e-02,1.128275069431940517e-02,1.144079529780329257e-02,8.703116347636291605e-03
1.329793736075646736e-02,1.082412697772656973e-02,9.704301301303307203e-03,1.121187284024280882e-02,1.054996522101396203e-02,1.133837906988709350e-02,1.210028817195825564e-02,5.000000000000000000e-01,1.228222950681558644e-02,1.332349542838850466e-02,1.106244654259344942e-02,1.446038340371212302e-02,1.479254033846334748e-02,8.554969247557149201e-03,1.099495975946548215e-02,5.187716020079670767e-03,1.420684345920398932e-02,8.591392863753731512e-03,7.316491384295418024e-03,1.108299727849675759e-02,1.133837906988709350e-02,1.008118564497432340e-02,1.071127857825603796e-02,5.897312582499165262e-03,1.028365972943492447e-02,6.444614938382503197e-03,6.637309712706505882e-03,1.061387122196724361e-02,6.305601388740810463e-03,5.595770807946959247e-03,6.630315433078895135e-03,9.027107891204819504e-03,5.601229980715039664e-03,6.816803453824665099e-03,1.448209597588153916e-02,1.349384354028632972e-02,1.204797210001782790e-02,1.094698680526754939e-02,9.318137691503181746e-03,9.209585561520412800e-03,6.749524372671647683e-03,8.260992073207126113e-03,1.159419146273963676e-02,5.673055009630870518e-03,1.058667467643026674e-02,1.063796389339813180e-02,1.000491373031247092e-02,8.866303227714190244e-03,6.191198534241961621e-03,9.451413589724854541e-03,5.935357477044501603e-03,1.139018457480930543e-02,8.672614666278027906e-03,8.846065884603109691e-03
1.425834424199932948e-02,1.189387303746663668e-02,1.072295466609892757e-02,1.163972776754271070e-02,1.257090693863816347e-02,1.169017999924217011e-02,1.005557863661910370e-02,1.228222950681558644e-02,5.000000000000000000e-01,1.336926208193555884e-02,1.180940283241505018e-02,1.349849380075689859e-02,1.353640179950113542e-02,8.119518914854793531e-03,1.002322467503813722e-02,5.464153256036676475e-03,1.330553910507068470e-02,9.761123036883225662e-03,7.529670294688753894e-03,1.211241502652555049e-02,1.169017999924217011e-02,1.175449267280781473e-02,1.215623134816594744e-02,5.636838895161767546e-03,1.100988239568764966e-02,5.800507222194171801e-03,6.745365645142996879e-03,1.108781329257429310e-02,4.963521329483498896e-03,4.403507793029397439e-03,5.391627108975793198e-03,9.433010024064977794e-03,5.657315944229036539e-03,6.559764960767126493e-03,1.316407866645445505e-02,1.151875699139751769e-02,1.088007005926720436e-02,1.309780783989053510e-02,1.125885102504153336e-02,4.828700048649277321e-03,6.312503896462673750e-03,4.474190481881542766e-03,1.094241599659302386e-02,5.766941897675756032e-03,8.787735271235379286e-03,1.357605609839948602e-02,1.290186158841411662e-02,1.005661050964357442e-02,4.698867638106592540e-03,1.128748201345738597e-02,5.146566719672437951e-03,1.329466137130610320e-02,8.835488102563411605e-03,8.261910576901300082e-03
1.383395820269445534e-02,1.072353429971282732e-02,1.021012431758969163e-02,1.067998511987468258e-02,1.136501112050502388e-02,1.167058113635030883e-02,9.960065314467124800e-03,1.332349542838850466e-02,1.336926208193555884e-02,5.000000000000000000e-01,1.062636113271609936e-02,1.374310196619479493e-02,1.388448905757442252e-02,9.287432054398282733e-03,9.810038827019140761e-03,5.387348017636753306e-03,1.376452533950845748e-02,9.416323853080660680e-03,7.257903477860124311e-03,1.146152925046722490e-02,1.167058113635030883e-02,1.107031336152876702e-02,1.233189110472607784e-02,5.646636973586478814e-03,1.090906988351500115e-02,5.637729456883102709e-03,6.294297086656968840e-03,1.016855925756893902e-02,4.660903312752470717e-03,5.171008053240553834e-03,5.641442245219923345e-03,9.246950810887081748e-03,5.793149639079565351e-03,6.489262340893602390e-03,1.439956304432189055e-02,1.031472219194591415e-02,9.941965392109975222e-03,1.155692145225576534e-02,1.018494978694270761e-02,5.518838972051404515e-03,6.399096926755096226e-03,4.520083840307480977e-03,1.034842164625036226e-02,5.902942270161566293e-03,9.775538122905018043e-03,1.210763691741544544e-02,1.117928788506119403e-02,9.626798885084494189e-03,5.091465495581443818e-03,1.072890762028014429e-02,5.698947455324223851e-03,1.158748387522828653e-02,9.698993402558912791e-03,9.186159289556090207e-03
