D00049,D00059,D00079,D00094,D00095,D00106,D00110,D00113,D00136,D00139,D00180,D00225,D00227,D00232,D00234,D00235,D00241,D00255,D00270,D00274,D00281,D00283,D00295,D00300,D00301,D00306,D00318,D00332,D00336,D00356,D00364,D00371,D00380,D00394,D00397,D00400,D00410,D00411,D00415,D00419,D00422,D00426,D00432,D00437,D00440,D00442,D00443,D00451,D00454,D00465,D00480,D00483,D00493,D00494,D00498,D00499,D00503,D00509,D00513,D00514,D00520,D00521,D00522,D00523,D00524,D00525,D00528,D00540,D00542,D00559,D00560,D00563,D00574,D00598,D00601,D00604,D00606,D00607,D00609,D00613,D00627,D00632,D00635,D00645,D00646,D00665,D00666,D00673,D00674,D00675,D00676,D00682,D00683,D00684,D00687,D00688,D00715,D00726,D00760,D00765,D00769,D00775,D00779,D00780,D00790,D00837,D00838,D00845,D00954,D00965,D00987,D00996,D01020,D01022,D01024,D01051,D01071,D01103,D01118,D01126,D01164,D01227,D01236,D01242,D01269,D01295,D01297,D01324,D01332,D01346,D01352,D01358,D01386,D01390,D01441,D01454,D01462,D01603,D01652,D01692,D01699,D01712,D01713,D01717,D01745,D01782,D01828,D01871,D01891,D01925,D01964,D01965,D01973,D01994,D02007,D02066,D02070,D02076,D02082,D02147,D02149,D02150,D02234,D02237,D02250,D02278,D02279,D02327,D02338,D02340,D02342,D02349,D02354,D02356,D02357,D02358,D02359,D02361,D02374,D02566,D02578,D02588,D02614,D02671,D02721,D02725,D02826,D02884,D02910,D03165,D03187,D03210,D03274,D03365,D03415,D03442,D03490,D03503,D03621,D03642,D03654,D03858,D03879,D03880,D03881,D03966,D04006,D04034,D04040,D04375,D04625,D04716,D04979,D05113,D05129,D05246,D05312,D05341,D05740,D05792,D05938,D06056,D06396
1.0,0.352941,0.096774,0.107143,0.22222199999999998,0.096774,0.19230799999999998,0.2,0.12903199999999998,0.190476,0.096774,0.19230799999999998,0.083333,0.0,0.10256400000000002,0.166667,0.352941,0.11428599999999998,0.153846,0.108108,0.21052600000000002,0.14285699999999998,0.130435,0.21739099999999997,0.076923,0.103448,0.074074,0.166667,0.10526300000000001,0.14285699999999998,0.16129000000000002,0.157895,0.173913,0.148148,0.2,0.205882,0.3,0.086957,0.153846,0.0,0.11111099999999999,0.11428599999999998,0.148148,0.13333299999999998,0.07142899999999999,0.06666699999999999,0.0,0.16,0.148148,0.166667,0.153846,0.208333,0.13333299999999998,0.16,0.153846,0.0,0.125,0.166667,0.173913,0.2,0.13513499999999998,0.12820499999999999,0.2,0.108108,0.0,0.2,0.15,0.178571,0.0,0.083333,0.10256400000000002,0.208333,0.181818,0.14285699999999998,0.117647,0.2,0.190476,0.0,0.117647,0.12903199999999998,0.170732,0.14285699999999998,0.122449,0.137931,0.178571,0.241379,0.205882,0.107143,0.137931,0.266667,0.193548,0.075,0.090909,0.090909,0.152174,0.095238,0.178571,0.11538499999999999,0.049382999999999996,0.0,0.12903199999999998,0.2,0.185185,0.075472,0.153846,0.162162,0.173913,0.166667,0.0,0.148148,0.10526300000000001,0.21052600000000002,0.190476,0.074074,0.117647,0.151515,0.0,0.147059,0.14285699999999998,0.157895,0.11428599999999998,0.088889,0.116279,0.10256400000000002,0.18918900000000002,0.15625,0.15625,0.14285699999999998,0.21875,0.21875,0.076923,0.153846,0.294118,0.190476,0.13333299999999998,0.166667,0.2,0.13513499999999998,0.11111099999999999,0.085714,0.13513499999999998,0.173913,0.16,0.205882,0.11428599999999998,0.14285699999999998,0.291667,0.137931,0.151515,0.10526300000000001,0.12820499999999999,0.1,0.15625,0.12766,0.15,0.095238,0.19230799999999998,0.241379,0.18918900000000002,0.181818,0.230769,0.190476,0.074074,0.0,0.08642000000000001,0.15,0.17647100000000002,0.23333299999999998,0.137931,0.14285699999999998,0.14285699999999998,0.13333299999999998,0.125,0.10526300000000001,0.12903199999999998,0.166667,0.153846,0.137931,0.068966,0.153846,0.227273,0.12121199999999999,0.14285699999999998,0.12903199999999998,0.09375,0.138889,0.137931,0.12,0.11111099999999999,0.083333,0.0,0.097561,0.170732,0.4,0.052632000000000005,0.072917,0.137931,0.125,0.208333,0.230769,0.138889,0.185185,0.148148,0.122449,0.171429,0.15,0.15,0.14893599999999999,0.21875,0.21052600000000002,0.181818,0.166667,0.153846,0.096774,0.2,0.2,0.103448,0.125,0.078431,0.147059,0.16129000000000002,0.148148,0.107143
0.352941,1.0,0.181818,0.090909,0.5,0.181818,0.125,0.166667,0.17647100000000002,0.2,0.181818,0.2,0.12820499999999999,0.06060599999999999,0.14285699999999998,0.32,0.473684,0.18918900000000002,0.20689699999999997,0.15,0.166667,0.193548,0.148148,0.178571,0.086957,0.23333299999999998,0.172414,0.181818,0.146341,0.18421099999999999,0.171429,0.125,0.185185,0.241379,0.20689699999999997,0.243243,0.148148,0.122449,0.25,0.078947,0.166667,0.157895,0.2,0.147059,0.12903199999999998,0.118421,0.0,0.259259,0.16129000000000002,0.17647100000000002,0.25,0.259259,0.181818,0.259259,0.20689699999999997,0.07142899999999999,0.171429,0.17647100000000002,0.28,0.208333,0.119048,0.166667,0.236842,0.15,0.086957,0.16,0.12,0.151515,0.05,0.148148,0.170732,0.172414,0.24,0.23333299999999998,0.19230799999999998,0.16,0.2,0.042553,0.162162,0.212121,0.204545,0.321429,0.2,0.1875,0.266667,0.24242399999999997,0.21052600000000002,0.16129000000000002,0.225806,0.30303,0.3125,0.170732,0.177778,0.152174,0.208333,0.159091,0.151515,0.214286,0.07142899999999999,0.039216,0.14285699999999998,0.318182,0.193548,0.107143,0.20689699999999997,0.263158,0.28,0.2,0.05714299999999999,0.2,0.119048,0.473684,0.363636,0.214286,0.228571,0.131579,0.0,0.12820499999999999,0.23333299999999998,0.28571399999999997,0.157895,0.125,0.10416700000000001,0.170732,0.225,0.13513499999999998,0.166667,0.193548,0.22222199999999998,0.294118,0.175,0.166667,0.28571399999999997,0.428571,0.12,0.269231,0.20512800000000003,0.119048,0.153846,0.162162,0.20512800000000003,0.185185,0.214286,0.21052600000000002,0.157895,0.15625,0.384615,0.1875,0.194444,0.119048,0.166667,0.166667,0.2,0.23404299999999997,0.243902,0.214286,0.16129000000000002,0.28125,0.225,0.347826,0.48,0.428571,0.086207,0.044444,0.13414600000000002,0.272727,0.315789,0.235294,0.225806,0.193548,0.23333299999999998,0.21875,0.171429,0.175,0.212121,0.269231,0.296296,0.225806,0.16129000000000002,0.20689699999999997,0.230769,0.13513499999999998,0.23333299999999998,0.17647100000000002,0.17647100000000002,0.17948699999999998,0.1875,0.178571,0.153846,0.117647,0.075,0.11111099999999999,0.204545,0.181818,0.089744,0.113402,0.225806,0.14285699999999998,0.13333299999999998,0.321429,0.21052600000000002,0.193548,0.333333,0.25,0.352941,0.166667,0.166667,0.20408199999999999,0.257143,0.21739099999999997,0.409091,0.17647100000000002,0.20689699999999997,0.181818,0.24242399999999997,0.27026999999999995,0.15625,0.14285699999999998,0.132075,0.22222199999999998,0.138889,0.2,0.2
0.096774,0.181818,1.0,0.236842,0.151515,0.7241380000000001,0.119048,0.15,0.108696,0.025,0.851852,0.044444,0.078431,0.21052600000000002,0.11320799999999999,0.12820499999999999,0.147059,0.122449,0.095238,0.14,0.026316000000000003,0.043477999999999996,0.10526300000000001,0.1,0.11688299999999999,0.230769,0.07142899999999999,0.193548,0.09434,0.4,0.061224,0.055555999999999994,0.10256400000000002,0.09302300000000001,0.121951,0.1875,0.024390000000000002,0.06451599999999999,0.121951,0.529412,0.15,0.122449,0.20512800000000003,0.041667,0.15,0.14285699999999998,0.125,0.097561,0.044444,0.186047,0.069767,0.097561,0.11111099999999999,0.07142899999999999,0.17948699999999998,0.205882,0.130435,0.085106,0.10256400000000002,0.052632000000000005,0.09434,0.17647100000000002,0.11538499999999999,0.14,0.090909,0.14285699999999998,0.054054,0.11363599999999999,0.032257999999999995,0.13513499999999998,0.134615,0.07142899999999999,0.13513499999999998,0.2,0.196721,0.025641000000000004,0.025,0.07142899999999999,0.038462,0.108696,0.122807,0.170732,0.20339000000000002,0.065217,0.11363599999999999,0.181818,0.16326500000000002,0.146341,0.11363599999999999,0.14893599999999999,0.204545,0.594595,0.14285699999999998,0.06666699999999999,0.21052600000000002,0.107143,0.166667,0.125,0.10989000000000002,0.14285699999999998,0.0625,0.0,0.14285699999999998,0.10606099999999999,0.095238,0.18,0.131579,0.226415,0.2,0.068182,0.208333,0.147059,0.078947,0.097561,0.125,0.10204099999999999,0.076923,0.078431,0.116279,0.1875,0.145833,0.048387,0.032257999999999995,0.072727,0.153846,0.10416700000000001,0.081633,0.090909,0.170213,0.122449,0.657143,0.069767,0.085714,0.138889,0.046875,0.1,0.208333,0.054545,0.12,0.125,0.074074,0.10256400000000002,0.046512,0.117647,0.122449,0.090909,0.119048,0.088889,0.459459,0.137255,0.39534899999999995,0.17647100000000002,0.12766,0.21052600000000002,0.21568600000000002,0.107143,0.146341,0.155556,0.2,0.166667,0.2,0.138889,0.027777999999999997,0.09434,0.155556,0.258065,0.241379,0.177778,0.166667,0.043477999999999996,0.2,0.086957,0.130435,0.137255,0.13333299999999998,0.18918900000000002,0.15,0.088889,0.119048,0.15,0.075,0.152174,0.170732,0.085106,0.545455,0.5,0.139535,0.073171,0.166667,0.114754,0.5,0.070175,0.14285699999999998,0.08823500000000001,0.103448,0.144231,0.195122,0.10256400000000002,0.07142899999999999,0.14285699999999998,0.075472,0.116279,0.175,0.267857,0.23913,0.181818,0.11428599999999998,0.147541,0.22222199999999998,0.026316000000000003,0.13513499999999998,0.085106,0.095238,0.16279100000000002,0.181818,0.16,0.14285699999999998,0.38709699999999997,0.092308,0.22222199999999998,0.130435,0.146341,0.09302300000000001
0.107143,0.090909,0.236842,1.0,0.029412,0.236842,0.1,0.075,0.06666699999999999,0.027027,0.175,0.073171,0.083333,0.162162,0.056603999999999995,0.05128200000000001,0.090909,0.019608,0.048780000000000004,0.08,0.090909,0.097561,0.083333,0.05128200000000001,0.064103,0.216216,0.05,0.259259,0.078431,0.10416700000000001,0.11363599999999999,0.06060599999999999,0.052632000000000005,0.12820499999999999,0.023809999999999998,0.125,0.054054,0.10526300000000001,0.075,0.139535,0.131579,0.083333,0.12820499999999999,0.146341,0.131579,0.044944,0.159091,0.076923,0.1,0.116279,0.075,0.05,0.068182,0.076923,0.228571,0.117647,0.042553,0.116279,0.052632000000000005,0.08823500000000001,0.078431,0.09615399999999999,0.078431,0.10204099999999999,0.1,0.08823500000000001,0.090909,0.121951,0.0,0.083333,0.037037,0.076923,0.11428599999999998,0.097561,0.12903199999999998,0.08823500000000001,0.027027,0.117647,0.085106,0.06666699999999999,0.10909100000000001,0.022727,0.13333299999999998,0.095238,0.121951,0.139535,0.2,0.12820499999999999,0.095238,0.108696,0.136364,0.21739099999999997,0.089286,0.089286,0.047619,0.092593,0.095238,0.076923,0.076923,0.12963,0.06666699999999999,0.0,0.07142899999999999,0.147541,0.075,0.14285699999999998,0.14285699999999998,0.148148,0.125,0.073171,0.122449,0.028571,0.085714,0.235294,0.0625,0.0625,0.181818,0.061224,0.07142899999999999,0.12903199999999998,0.04,0.068966,0.051724,0.098039,0.09615399999999999,0.086957,0.06383,0.046512,0.209302,0.061224,0.195652,0.075,0.06060599999999999,0.055555999999999994,0.084746,0.108108,0.22222199999999998,0.1,0.081633,0.13333299999999998,0.037736,0.11111099999999999,0.076923,0.14893599999999999,0.04,0.153846,0.12820499999999999,0.095238,0.13333299999999998,0.078431,0.14,0.055555999999999994,0.086957,0.1,0.11320799999999999,0.072727,0.1,0.139535,0.14,0.083333,0.097561,0.055555999999999994,0.092308,0.1,0.086022,0.125,0.1,0.136364,0.095238,0.097561,0.097561,0.119048,0.088889,0.1,0.14285699999999998,0.078947,0.023809999999999998,0.095238,0.12820499999999999,0.10256400000000002,0.052632000000000005,0.086957,0.046512,0.116279,0.263158,0.125,0.095238,0.108108,0.06,0.16071400000000002,0.159091,0.137255,0.089286,0.13333299999999998,0.021978,0.06422,0.095238,0.081081,0.076923,0.07142899999999999,0.038462,0.07142899999999999,0.023256,0.0625,0.08,0.2,0.028571,0.08064500000000001,0.130435,0.058824,0.083333,0.116279,0.075,0.068182,0.11363599999999999,0.122449,0.125,0.11111099999999999,0.0625,0.0,0.11363599999999999,0.1,0.1
0.22222199999999998,0.5,0.151515,0.029412,1.0,0.151515,0.166667,0.259259,0.21875,0.26087,0.151515,0.25,0.131579,0.096774,0.175,0.333333,0.35,0.264706,0.307692,0.18421099999999999,0.173913,0.241379,0.2,0.230769,0.104478,0.28571399999999997,0.137931,0.041667,0.21052600000000002,0.257143,0.212121,0.181818,0.291667,0.296296,0.259259,0.18421099999999999,0.2,0.173913,0.307692,0.11111099999999999,0.214286,0.228571,0.296296,0.1875,0.172414,0.12,0.024390000000000002,0.32,0.20689699999999997,0.21875,0.307692,0.375,0.266667,0.32,0.307692,0.11538499999999999,0.25,0.258065,0.409091,0.272727,0.15,0.263158,0.17948699999999998,0.18421099999999999,0.090909,0.21739099999999997,0.173913,0.193548,0.052632000000000005,0.2,0.175,0.22222199999999998,0.25,0.28571399999999997,0.173077,0.166667,0.208333,0.043477999999999996,0.166667,0.3,0.155556,0.44,0.18,0.23333299999999998,0.321429,0.25,0.18421099999999999,0.20689699999999997,0.275862,0.235294,0.24242399999999997,0.119048,0.268293,0.23809499999999997,0.23913,0.25,0.23333299999999998,0.269231,0.085366,0.061224,0.181818,0.272727,0.2,0.12963,0.307692,0.20512800000000003,0.291667,0.152174,0.058824,0.25,0.15,0.9285709999999999,0.380952,0.269231,0.235294,0.166667,0.034483,0.131579,0.28571399999999997,0.083333,0.194444,0.177778,0.130435,0.20512800000000003,0.14285699999999998,0.138889,0.205882,0.2,0.162162,0.194444,0.15,0.214286,0.44444399999999995,0.705882,0.170213,0.391304,0.15,0.15,0.18918900000000002,0.2,0.17948699999999998,0.148148,0.178571,0.153846,0.194444,0.2,0.25,0.23333299999999998,0.272727,0.121951,0.230769,0.2,0.24242399999999997,0.16326500000000002,0.16279100000000002,0.315789,0.25,0.25,0.170732,0.578947,0.565217,0.705882,0.107143,0.045455,0.10843399999999999,0.125,0.090909,0.171429,0.321429,0.241379,0.28571399999999997,0.407407,0.25,0.21052600000000002,0.258065,0.333333,0.416667,0.275862,0.25,0.307692,0.347826,0.138889,0.384615,0.258065,0.147059,0.25,0.23333299999999998,0.185185,0.18918900000000002,0.14285699999999998,0.13513499999999998,0.166667,0.209302,0.25,0.12,0.080808,0.275862,0.19230799999999998,0.22222199999999998,0.241379,0.18421099999999999,0.2,0.458333,0.229167,0.323529,0.0,0.227273,0.183673,0.194444,0.227273,0.578947,0.21875,0.259259,0.266667,0.212121,0.21052600000000002,0.241379,0.068966,0.156863,0.34375,0.17647100000000002,0.296296,0.20689699999999997
0.096774,0.181818,0.7241380000000001,0.236842,0.151515,1.0,0.146341,0.17948699999999998,0.13333299999999998,0.05128200000000001,0.666667,0.068182,0.05769199999999999,0.243243,0.134615,0.12820499999999999,0.147059,0.122449,0.095238,0.16326500000000002,0.054054,0.06666699999999999,0.10526300000000001,0.1,0.131579,0.263158,0.07142899999999999,0.23333299999999998,0.11538499999999999,0.365854,0.10638299999999999,0.027027,0.10256400000000002,0.09302300000000001,0.121951,0.1875,0.024390000000000002,0.081967,0.121951,0.405405,0.17948699999999998,0.145833,0.20512800000000003,0.06383,0.15,0.14285699999999998,0.14893599999999999,0.097561,0.068182,0.214286,0.069767,0.097561,0.136364,0.07142899999999999,0.21052600000000002,0.138889,0.155556,0.085106,0.10256400000000002,0.052632000000000005,0.074074,0.2,0.11538499999999999,0.14,0.090909,0.11111099999999999,0.026316000000000003,0.139535,0.032257999999999995,0.166667,0.134615,0.097561,0.076923,0.2,0.177419,0.052632000000000005,0.025,0.090909,0.08,0.13333299999999998,0.122807,0.170732,0.183333,0.065217,0.11363599999999999,0.181818,0.1875,0.175,0.139535,0.14893599999999999,0.177778,0.552632,0.14285699999999998,0.06666699999999999,0.189655,0.107143,0.195122,0.125,0.10989000000000002,0.185185,0.085106,0.0,0.2,0.12307699999999999,0.095238,0.20408199999999999,0.162162,0.226415,0.2,0.021738999999999998,0.26087,0.147059,0.078947,0.097561,0.125,0.10204099999999999,0.10526300000000001,0.1,0.116279,0.1875,0.122449,0.048387,0.032257999999999995,0.053571,0.17647100000000002,0.10416700000000001,0.081633,0.090909,0.170213,0.122449,0.611111,0.095238,0.085714,0.138889,0.06349199999999999,0.1,0.23404299999999997,0.054545,0.14285699999999998,0.14893599999999999,0.11538499999999999,0.075,0.07142899999999999,0.14,0.122449,0.116279,0.119048,0.11363599999999999,0.35,0.137255,0.363636,0.153846,0.12766,0.232143,0.21568600000000002,0.107143,0.175,0.181818,0.17647100000000002,0.166667,0.2,0.138889,0.05714299999999999,0.11538499999999999,0.155556,0.258065,0.241379,0.177778,0.166667,0.090909,0.170732,0.086957,0.155556,0.137255,0.159091,0.18918900000000002,0.15,0.088889,0.119048,0.15,0.075,0.152174,0.170732,0.108696,0.7,0.357143,0.166667,0.047619,0.166667,0.13333299999999998,0.384615,0.089286,0.14285699999999998,0.12121199999999999,0.090909,0.11215,0.195122,0.10256400000000002,0.097561,0.14285699999999998,0.117647,0.14285699999999998,0.175,0.29090900000000003,0.23913,0.181818,0.083333,0.147541,0.195652,0.026316000000000003,0.13513499999999998,0.085106,0.095238,0.16279100000000002,0.181818,0.16,0.14285699999999998,0.34375,0.075758,0.195652,0.155556,0.146341,0.119048
0.19230799999999998,0.125,0.119048,0.1,0.166667,0.146341,1.0,0.592593,0.2,0.151515,0.119048,0.22222199999999998,0.10638299999999999,0.34375,0.21739099999999997,0.205882,0.16129000000000002,0.130435,0.194444,0.255814,0.2,0.25,0.11428599999999998,0.24242399999999997,0.296875,0.25,0.05,0.096774,0.22222199999999998,0.35897399999999996,0.28947399999999995,0.12903199999999998,0.212121,0.257143,0.194444,0.14893599999999999,0.21875,0.26,0.228571,0.195122,0.131579,0.23809499999999997,0.257143,0.382353,0.10256400000000002,0.148148,0.186047,0.166667,0.294118,0.41176499999999994,0.194444,0.2,0.236842,0.2,0.34375,0.055555999999999994,0.195122,0.230769,0.17647100000000002,0.193548,0.170213,0.266667,0.122449,0.227273,0.178571,0.275862,0.125,0.483871,0.0,0.181818,0.19148900000000002,0.3125,0.258065,0.25,0.11111099999999999,0.193548,0.117647,0.075472,0.214286,0.263158,0.12963,0.153846,0.114754,0.17948699999999998,0.21052600000000002,0.166667,0.28571399999999997,0.12820499999999999,0.277778,0.186047,0.136364,0.12,0.10909100000000001,0.244898,0.1,0.11320799999999999,0.483871,0.13513499999999998,0.15294100000000002,0.22,0.333333,0.12121199999999999,0.363636,0.186441,0.194444,0.19148900000000002,0.333333,0.21568600000000002,0.18421099999999999,0.157895,0.25,0.16129000000000002,0.1875,0.166667,0.159091,0.214286,0.181818,0.368421,0.18421099999999999,0.0,0.181818,0.127273,0.173077,0.14285699999999998,0.325581,0.21951199999999998,0.25,0.28571399999999997,0.209302,0.130435,0.1,0.30303,0.296296,0.1875,0.185185,0.171429,0.22222199999999998,0.170213,0.232558,0.186047,0.25,0.11111099999999999,0.235294,0.28571399999999997,0.209302,0.25,0.157895,0.314286,0.342105,0.22222199999999998,0.295455,0.16326500000000002,0.282051,0.178571,0.18,0.11320799999999999,0.571429,0.139535,0.14,0.181818,0.125,0.1875,0.183333,0.078431,0.134831,0.028571,0.0,0.190476,0.15,0.25,0.18421099999999999,0.27026999999999995,0.25640999999999997,0.122449,0.263158,0.205882,0.162162,0.17948699999999998,0.157895,0.264706,0.212121,0.25,0.18421099999999999,0.297297,0.170732,0.255814,0.243243,0.108108,0.152174,0.203704,0.214286,0.23404299999999997,0.12963,0.36,0.08139500000000001,0.104762,0.243243,0.11111099999999999,0.3125,0.125,0.255814,0.25,0.157895,0.172414,0.125,0.125,0.090909,0.116667,0.130435,0.125,0.181818,0.263158,0.30303,0.20512800000000003,0.11363599999999999,0.145833,0.28571399999999997,0.025641000000000004,0.096774,0.130435,0.28947399999999995,0.157895,0.257143
0.2,0.166667,0.15,0.075,0.259259,0.17948699999999998,0.592593,1.0,0.236842,0.15625,0.15,0.228571,0.108696,0.448276,0.25,0.212121,0.25,0.159091,0.2,0.261905,0.20689699999999997,0.257143,0.117647,0.25,0.344262,0.22222199999999998,0.078947,0.137931,0.255814,0.368421,0.333333,0.096774,0.21875,0.264706,0.3125,0.152174,0.1875,0.265306,0.235294,0.2,0.13513499999999998,0.275,0.264706,0.277778,0.10526300000000001,0.16455699999999998,0.136364,0.171429,0.264706,0.46875,0.2,0.205882,0.277778,0.205882,0.3125,0.08823500000000001,0.263158,0.236842,0.21875,0.2,0.173913,0.272727,0.14893599999999999,0.232558,0.185185,0.241379,0.09375,0.551724,0.037037,0.225806,0.25,0.322581,0.266667,0.257143,0.112903,0.2,0.15625,0.098039,0.190476,0.305556,0.132075,0.18918900000000002,0.116667,0.18421099999999999,0.25,0.2,0.29268299999999997,0.131579,0.28571399999999997,0.190476,0.139535,0.122449,0.132075,0.2,0.140351,0.137255,0.666667,0.138889,0.141176,0.2,0.342857,0.125,0.41935500000000003,0.189655,0.2,0.25,0.392857,0.22,0.18918900000000002,0.131579,0.255814,0.25,0.193548,0.171429,0.16279100000000002,0.282051,0.151515,0.5,0.18918900000000002,0.0625,0.243902,0.150943,0.17647100000000002,0.145833,0.365854,0.25640999999999997,0.25640999999999997,0.333333,0.243902,0.159091,0.125,0.3125,0.307692,0.23333299999999998,0.18867899999999999,0.17647100000000002,0.227273,0.173913,0.268293,0.190476,0.28571399999999997,0.083333,0.24242399999999997,0.29268299999999997,0.243902,0.294118,0.131579,0.28571399999999997,0.351351,0.227273,0.30232600000000004,0.21739099999999997,0.324324,0.203704,0.208333,0.137255,0.72,0.2,0.14285699999999998,0.225806,0.18918900000000002,0.23333299999999998,0.186441,0.125,0.149425,0.09375,0.06666699999999999,0.195122,0.153846,0.257143,0.18918900000000002,0.243243,0.263158,0.125,0.342857,0.212121,0.235294,0.18421099999999999,0.194444,0.3125,0.21875,0.25640999999999997,0.22222199999999998,0.305556,0.20512800000000003,0.261905,0.28571399999999997,0.14285699999999998,0.155556,0.20754699999999998,0.21951199999999998,0.266667,0.132075,0.375,0.082353,0.105769,0.25,0.11428599999999998,0.366667,0.157895,0.29268299999999997,0.294118,0.194444,0.196429,0.152174,0.09375,0.12903199999999998,0.137931,0.159091,0.12903199999999998,0.225806,0.305556,0.3125,0.243243,0.116279,0.14893599999999999,0.294118,0.054054,0.098361,0.186047,0.297297,0.162162,0.264706
0.12903199999999998,0.17647100000000002,0.108696,0.06666699999999999,0.21875,0.13333299999999998,0.2,0.236842,1.0,0.2,0.108696,0.333333,0.14285699999999998,0.146341,0.46341499999999997,0.28571399999999997,0.290323,0.244444,0.382353,0.526316,0.25,0.441176,0.10256400000000002,0.363636,0.24285700000000002,0.25640999999999997,0.121951,0.1875,0.475,0.21276599999999998,0.394737,0.11428599999999998,0.294118,0.333333,0.424242,0.348837,0.30303,0.288462,0.236842,0.10416700000000001,0.146341,0.333333,0.2,0.085106,0.119048,0.19753099999999998,0.145833,0.21052600000000002,0.333333,0.3,0.305556,0.314286,0.545455,0.277778,0.27026999999999995,0.076923,0.558824,0.368421,0.257143,0.205882,0.282609,0.48780500000000004,0.20408199999999999,0.414634,0.08823500000000001,0.138889,0.11111099999999999,0.282051,0.06451599999999999,0.228571,0.578947,0.314286,0.264706,0.324324,0.254237,0.24242399999999997,0.272727,0.12963,0.375,0.368421,0.203704,0.4,0.263158,0.351351,0.315789,0.325,0.414634,0.170732,0.388889,0.27907,0.2,0.090909,0.25,0.27451,0.22807,0.211538,0.21951199999999998,0.243243,0.172414,0.140351,0.268293,0.205882,0.361111,0.23333299999999998,0.342857,0.22449000000000002,0.257143,0.375,0.139535,0.2,0.255319,0.25,0.2,0.21052600000000002,0.27907,0.71875,0.075,0.365854,0.28947399999999995,0.11428599999999998,0.43589700000000003,0.2,0.3,0.2,0.355556,0.42105299999999996,0.42105299999999996,0.324324,0.272727,0.365854,0.092593,0.382353,0.21875,0.235294,0.36,0.28571399999999997,0.229167,0.20408199999999999,0.357143,0.27907,0.404762,0.1,0.314286,0.45,0.473684,0.48484799999999995,0.2,0.388889,0.195652,0.18,0.22,0.386364,0.384615,0.37254899999999996,0.18867899999999999,0.26,0.263158,0.232558,0.270833,0.228571,0.166667,0.235294,0.25,0.134615,0.179775,0.081081,0.12121199999999999,0.255814,0.25,0.441176,0.225,0.159091,0.432432,0.282609,0.3,0.25,0.424242,0.388889,0.14285699999999998,0.382353,0.333333,0.2,0.4,0.368421,0.130435,0.26087,0.351351,0.125,0.295455,0.25454499999999997,0.145833,0.409091,0.326531,0.225806,0.127907,0.17647100000000002,0.315789,0.12820499999999999,0.483871,0.4,0.45,0.633333,0.41176499999999994,0.241379,0.318182,0.081081,0.17647100000000002,0.29090900000000003,0.30232600000000004,0.17647100000000002,0.194444,0.3,0.382353,0.243902,0.204545,0.282609,0.225,0.073171,0.180328,0.333333,0.514286,0.263158,0.333333
0.190476,0.2,0.025,0.027027,0.26087,0.05128200000000001,0.151515,0.15625,0.2,1.0,0.025,0.310345,0.17948699999999998,0.027777999999999997,0.25,0.20689699999999997,0.2,0.277778,0.37037,0.263158,0.2,0.344828,0.137931,0.296296,0.132353,0.21875,0.090909,0.0,0.25640999999999997,0.119048,0.30303,0.26087,0.214286,0.310345,0.275862,0.297297,0.32,0.23913,0.321429,0.023809999999999998,0.15625,0.21052600000000002,0.1875,0.138889,0.12121199999999999,0.12987,0.07142899999999999,0.241379,0.266667,0.13513499999999998,0.321429,0.28571399999999997,0.322581,0.333333,0.193548,0.032257999999999995,0.264706,0.272727,0.259259,0.347826,0.225,0.214286,0.28947399999999995,0.297297,0.038462,0.24,0.25,0.14285699999999998,0.0,0.137931,0.21951199999999998,0.333333,0.22222199999999998,0.181818,0.163636,0.19230799999999998,0.185185,0.02,0.323529,0.3125,0.195652,0.3,0.169811,0.333333,0.290323,0.264706,0.230769,0.151515,0.212121,0.28571399999999997,0.18918900000000002,0.020408000000000003,0.22222199999999998,0.22222199999999998,0.2,0.177778,0.17647100000000002,0.2,0.121951,0.037736,0.272727,0.24,0.11428599999999998,0.14285699999999998,0.42307700000000004,0.11111099999999999,0.214286,0.19148900000000002,0.026316000000000003,0.1875,0.166667,0.25,0.28,0.241379,0.28571399999999997,0.216216,0.03125,0.17948699999999998,0.3,0.0,0.243243,0.21739099999999997,0.22222199999999998,0.25,0.186047,0.22222199999999998,0.257143,0.258065,0.243243,0.21052600000000002,0.020833,0.321429,0.208333,0.230769,0.208333,0.20689699999999997,0.166667,0.195122,0.175,0.25,0.225,0.214286,0.28571399999999997,0.230769,0.243243,0.258065,0.310345,0.290323,0.125,0.088889,0.13333299999999998,0.214286,0.294118,0.17647100000000002,0.06,0.232558,0.151515,0.194444,0.214286,0.22222199999999998,0.181818,0.230769,0.16071400000000002,0.0,0.117647,0.034483,0.0,0.22222199999999998,0.17647100000000002,0.344828,0.181818,0.171429,0.30303,0.25640999999999997,0.2,0.25,0.275862,0.333333,0.225806,0.321429,0.307692,0.1,0.344828,0.3125,0.024390000000000002,0.116279,0.14285699999999998,0.20689699999999997,0.236842,0.156863,0.022727,0.23809499999999997,0.22222199999999998,0.21739099999999997,0.11538499999999999,0.1,0.17647100000000002,0.13333299999999998,0.28571399999999997,0.21875,0.230769,0.21875,0.310345,0.169811,0.230769,0.0,0.25,0.196078,0.243243,0.2,0.22222199999999998,0.235294,0.321429,0.171429,0.30303,0.28947399999999995,0.21875,0.030302999999999997,0.19230799999999998,0.243243,0.264706,0.266667,0.1875
