hsa10161,hsa10800,hsa11255,hsa1128,hsa1129,hsa1131,hsa1132,hsa1133,hsa1234,hsa1241,hsa1268,hsa134,hsa135,hsa136,hsa140,hsa146,hsa147,hsa148,hsa150,hsa151,hsa152,hsa153,hsa154,hsa155,hsa1812,hsa1813,hsa1814,hsa1815,hsa1816,hsa185,hsa1909,hsa1910,hsa222545,hsa23620,hsa2550,hsa2846,hsa2911,hsa2912,hsa2913,hsa2914,hsa2915,hsa2916,hsa2917,hsa2918,hsa3269,hsa3274,hsa3350,hsa3351,hsa3352,hsa3354,hsa3355,hsa3356,hsa3357,hsa3358,hsa3360,hsa3361,hsa3362,hsa3363,hsa338442,hsa3577,hsa4543,hsa4985,hsa4986,hsa4988,hsa5028,hsa5029,hsa5030,hsa5031,hsa5032,hsa552,hsa554,hsa56413,hsa57105,hsa5724,hsa5729,hsa5731,hsa5732,hsa5733,hsa5737,hsa5739,hsa59340,hsa6010,hsa64805,hsa6751,hsa6752,hsa6753,hsa6755,hsa6915,hsa7201,hsa8843,hsa886,hsa887,hsa9052,hsa9283,hsa9934
1.0,0.6806029325274878,0.658531322653397,0.673051864005323,0.673051864005323,0.673051864005323,0.673051864005323,0.673051864005323,0.6234655829427309,0.658531322653397,0.644911778012436,0.644911778012436,0.6900229662191031,0.6900229662191031,0.6900229662191031,0.644911778012436,0.644911778012436,0.644911778012436,0.6234655829427309,0.644911778012436,0.644911778012436,0.604025832803262,0.604025832803262,0.604025832803262,0.6234655829427309,0.644911778012436,0.644911778012436,0.644911778012436,0.6234655829427309,0.604025832803262,0.6234655829427309,0.6234655829427309,1.0,0.6234655829427309,0.644911778012436,1.0,0.770041637801445,0.6523013254224991,0.6523013254224991,0.644911778012436,0.604025832803262,0.644911778012436,0.604025832803262,0.644911778012436,0.658531322653397,0.658531322653397,0.7002680402207639,0.668735160485997,0.668735160485997,0.668735160485997,0.668735160485997,0.6234655829427309,0.668735160485997,0.545127922556918,0.7002680402207639,0.7002680402207639,0.658531322653397,0.7002680402207639,0.604025832803262,0.6234655829427309,0.644911778012436,0.604025832803262,0.6357454639436689,0.604025832803262,0.604025832803262,0.69279066871334,0.604025832803262,0.644911778012436,0.6357454639436689,0.6234655829427309,0.69279066871334,0.658531322653397,0.604025832803262,0.6357454639436689,0.6234655829427309,0.6769849647267261,0.6769849647267261,0.6769849647267261,0.6523013254224991,0.903455470756334,0.658531322653397,0.69279066871334,0.604025832803262,0.658531322653397,0.658531322653397,0.658531322653397,0.658531322653397,0.604025832803262,0.604025832803262,1.0,0.658531322653397,0.604025832803262,1.0,1.0,0.644911778012436
0.6806029325274878,1.0,0.4481983493591071,0.45808107238511503,0.45808107238511503,0.45808107238511503,0.45808107238511503,0.45808107238511503,0.424332504080783,0.967570504299583,0.43892884733678006,0.43892884733678006,0.46963165432003706,0.46963165432003706,0.46963165432003706,0.43892884733678006,0.43892884733678006,0.43892884733678006,0.424332504080783,0.43892884733678006,0.43892884733678006,0.411101753128258,0.411101753128258,0.411101753128258,0.424332504080783,0.43892884733678006,0.43892884733678006,0.43892884733678006,0.424332504080783,0.411101753128258,0.424332504080783,0.424332504080783,0.6806029325274878,0.424332504080783,0.43892884733678006,0.6806029325274878,0.524092596855933,0.44395819497412,0.44395819497412,0.43892884733678006,0.411101753128258,0.43892884733678006,0.411101753128258,0.43892884733678006,0.4481983493591071,0.4481983493591071,0.47660448172952896,0.45514311131101,0.45514311131101,0.45514311131101,0.45514311131101,0.424332504080783,0.45514311131101,0.37101566269485603,0.47660448172952896,0.47660448172952896,0.4481983493591071,0.47660448172952896,0.411101753128258,0.424332504080783,0.43892884733678006,0.411101753128258,0.43269022710110905,0.411101753128258,0.411101753128258,0.471515360753978,0.411101753128258,0.43892884733678006,0.43269022710110905,0.424332504080783,0.471515360753978,0.967570504299583,0.8874863799956779,0.43269022710110905,0.424332504080783,0.4607579522700279,0.4607579522700279,0.4607579522700279,0.44395819497412,0.6148944428047629,0.4481983493591071,0.471515360753978,0.411101753128258,0.4481983493591071,0.4481983493591071,0.4481983493591071,0.4481983493591071,0.411101753128258,0.411101753128258,0.6806029325274878,0.4481983493591071,0.411101753128258,0.6806029325274878,0.6806029325274878,0.43892884733678006
0.658531322653397,0.4481983493591071,1.0,0.7798329854722349,0.7798329854722349,0.7798329854722349,0.7798329854722349,0.7798329854722349,0.41057161496414796,0.43366350291563205,0.6913612570009621,0.42469460616928295,0.45440173660548605,0.45440173660548605,0.45440173660548605,0.747228414495064,0.747228414495064,0.747228414495064,0.722379734589922,0.747228414495064,0.747228414495064,0.699855826405669,0.699855826405669,0.699855826405669,0.41057161496414796,0.6913612570009621,0.6913612570009621,0.6913612570009621,0.41057161496414796,0.397769930592752,0.41057161496414796,0.41057161496414796,0.658531322653397,0.41057161496414796,0.42469460616928295,0.658531322653397,0.507096538239573,0.4295608545990421,0.4295608545990421,0.42469460616928295,0.397769930592752,0.42469460616928295,0.397769930592752,0.42469460616928295,1.0,1.0,0.811367066404604,0.7748314276831489,0.7748314276831489,0.7748314276831489,0.7748314276831489,0.722379734589922,0.7748314276831489,0.631613636402434,0.811367066404604,0.811367066404604,1.0,0.811367066404604,0.397769930592752,0.41057161496414796,0.42469460616928295,0.397769930592752,0.418658301241721,0.397769930592752,0.397769930592752,0.45622435538972705,0.397769930592752,0.42469460616928295,0.418658301241721,0.41057161496414796,0.45622435538972705,0.43366350291563205,0.397769930592752,0.418658301241721,0.41057161496414796,0.44581580423795397,0.44581580423795397,0.44581580423795397,0.4295608545990421,0.5949537261156159,1.0,0.45622435538972705,0.397769930592752,0.43366350291563205,0.43366350291563205,0.43366350291563205,0.43366350291563205,0.397769930592752,0.397769930592752,0.658531322653397,0.43366350291563205,0.397769930592752,0.658531322653397,0.658531322653397,0.42469460616928295
0.673051864005323,0.45808107238511503,0.7798329854722349,1.0,1.0,1.0,1.0,1.0,0.7145118418208249,0.443225734217759,0.7066056947005279,0.7253868263316541,0.46442124362024895,0.46442124362024895,0.46442124362024895,0.7637047167129929,0.7637047167129929,0.7637047167129929,0.738308126220015,0.7637047167129929,0.7637047167129929,0.7152875684020309,0.7152875684020309,0.7152875684020309,0.662478541026584,0.7066056947005279,0.7066056947005279,0.7066056947005279,0.662478541026584,0.40654071267560293,0.7145118418208249,0.419624672742771,0.673051864005323,0.662478541026584,0.434059074310257,0.673051864005323,0.518277959683974,0.43903262296875606,0.43903262296875606,0.434059074310257,0.40654071267560293,0.434059074310257,0.40654071267560293,0.434059074310257,0.7798329854722349,0.7798329854722349,0.8292576186593521,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.738308126220015,0.7919163732269878,0.645540645810078,0.8292576186593521,0.8292576186593521,0.7798329854722349,0.8292576186593521,0.40654071267560293,0.419624672742771,0.434059074310257,0.40654071267560293,0.42788966954021507,0.6418223610181689,0.40654071267560293,0.466284050943008,0.40654071267560293,0.434059074310257,0.675526827687547,0.419624672742771,0.466284050943008,0.443225734217759,0.40654071267560293,0.42788966954021507,0.419624672742771,0.455645992412901,0.455645992412901,0.455645992412901,0.43903262296875606,0.6080723886383571,0.7798329854722349,0.466284050943008,0.40654071267560293,0.699738496859099,0.699738496859099,0.699738496859099,0.699738496859099,0.40654071267560293,0.40654071267560293,0.673051864005323,0.699738496859099,0.692233255710059,0.673051864005323,0.673051864005323,0.434059074310257
0.673051864005323,0.45808107238511503,0.7798329854722349,1.0,1.0,1.0,1.0,1.0,0.419624672742771,0.443225734217759,0.434059074310257,0.434059074310257,0.46442124362024895,0.46442124362024895,0.46442124362024895,0.7637047167129929,0.7637047167129929,0.7637047167129929,0.738308126220015,0.7637047167129929,0.7637047167129929,0.7152875684020309,0.7152875684020309,0.7152875684020309,0.662478541026584,0.6852667179669849,0.6852667179669849,0.6852667179669849,0.662478541026584,0.40654071267560293,0.419624672742771,0.419624672742771,0.673051864005323,0.662478541026584,0.434059074310257,0.673051864005323,0.518277959683974,0.43903262296875606,0.43903262296875606,0.434059074310257,0.40654071267560293,0.434059074310257,0.40654071267560293,0.434059074310257,0.7798329854722349,0.7798329854722349,0.8292576186593521,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.738308126220015,0.7919163732269878,0.645540645810078,0.8292576186593521,0.8292576186593521,0.7798329854722349,0.8292576186593521,0.40654071267560293,0.419624672742771,0.434059074310257,0.40654071267560293,0.42788966954021507,0.6418223610181689,0.40654071267560293,0.466284050943008,0.40654071267560293,0.434059074310257,0.675526827687547,0.419624672742771,0.466284050943008,0.443225734217759,0.40654071267560293,0.42788966954021507,0.419624672742771,0.455645992412901,0.455645992412901,0.455645992412901,0.43903262296875606,0.6080723886383571,0.7798329854722349,0.466284050943008,0.40654071267560293,0.699738496859099,0.699738496859099,0.699738496859099,0.699738496859099,0.40654071267560293,0.40654071267560293,0.673051864005323,0.699738496859099,0.6418223610181689,0.673051864005323,0.673051864005323,0.434059074310257
0.673051864005323,0.45808107238511503,0.7798329854722349,1.0,1.0,1.0,1.0,1.0,0.7145118418208249,0.443225734217759,0.7066056947005279,0.7253868263316541,0.46442124362024895,0.46442124362024895,0.46442124362024895,0.7637047167129929,0.7637047167129929,0.7637047167129929,0.738308126220015,0.7637047167129929,0.7637047167129929,0.7152875684020309,0.7152875684020309,0.7152875684020309,0.662478541026584,0.7066056947005279,0.7066056947005279,0.7066056947005279,0.662478541026584,0.40654071267560293,0.7145118418208249,0.419624672742771,0.673051864005323,0.662478541026584,0.434059074310257,0.673051864005323,0.518277959683974,0.43903262296875606,0.43903262296875606,0.434059074310257,0.40654071267560293,0.434059074310257,0.40654071267560293,0.434059074310257,0.7798329854722349,0.7798329854722349,0.8292576186593521,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.738308126220015,0.7919163732269878,0.645540645810078,0.8292576186593521,0.8292576186593521,0.7798329854722349,0.8292576186593521,0.40654071267560293,0.419624672742771,0.434059074310257,0.40654071267560293,0.42788966954021507,0.6418223610181689,0.40654071267560293,0.466284050943008,0.40654071267560293,0.434059074310257,0.675526827687547,0.419624672742771,0.466284050943008,0.443225734217759,0.40654071267560293,0.42788966954021507,0.419624672742771,0.455645992412901,0.455645992412901,0.455645992412901,0.43903262296875606,0.6080723886383571,0.7798329854722349,0.466284050943008,0.40654071267560293,0.699738496859099,0.699738496859099,0.699738496859099,0.699738496859099,0.40654071267560293,0.40654071267560293,0.673051864005323,0.699738496859099,0.692233255710059,0.673051864005323,0.673051864005323,0.434059074310257
0.673051864005323,0.45808107238511503,0.7798329854722349,1.0,1.0,1.0,1.0,1.0,0.419624672742771,0.443225734217759,0.434059074310257,0.434059074310257,0.46442124362024895,0.46442124362024895,0.46442124362024895,0.7637047167129929,0.7637047167129929,0.7637047167129929,0.738308126220015,0.7637047167129929,0.7637047167129929,0.7152875684020309,0.7152875684020309,0.7152875684020309,0.662478541026584,0.6852667179669849,0.6852667179669849,0.6852667179669849,0.662478541026584,0.40654071267560293,0.419624672742771,0.419624672742771,0.673051864005323,0.662478541026584,0.434059074310257,0.673051864005323,0.518277959683974,0.43903262296875606,0.43903262296875606,0.434059074310257,0.40654071267560293,0.434059074310257,0.40654071267560293,0.434059074310257,0.7798329854722349,0.7798329854722349,0.8292576186593521,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.738308126220015,0.7919163732269878,0.645540645810078,0.8292576186593521,0.8292576186593521,0.7798329854722349,0.8292576186593521,0.40654071267560293,0.419624672742771,0.434059074310257,0.40654071267560293,0.42788966954021507,0.6418223610181689,0.40654071267560293,0.466284050943008,0.40654071267560293,0.434059074310257,0.675526827687547,0.419624672742771,0.466284050943008,0.443225734217759,0.40654071267560293,0.42788966954021507,0.419624672742771,0.455645992412901,0.455645992412901,0.455645992412901,0.43903262296875606,0.6080723886383571,0.7798329854722349,0.466284050943008,0.40654071267560293,0.699738496859099,0.699738496859099,0.699738496859099,0.699738496859099,0.40654071267560293,0.40654071267560293,0.673051864005323,0.699738496859099,0.6418223610181689,0.673051864005323,0.673051864005323,0.434059074310257
0.673051864005323,0.45808107238511503,0.7798329854722349,1.0,1.0,1.0,1.0,1.0,0.7145118418208249,0.443225734217759,0.434059074310257,0.7253868263316541,0.46442124362024895,0.46442124362024895,0.46442124362024895,0.7637047167129929,0.7637047167129929,0.7637047167129929,0.738308126220015,0.7637047167129929,0.7637047167129929,0.7152875684020309,0.7152875684020309,0.7152875684020309,0.662478541026584,0.6852667179669849,0.6852667179669849,0.6852667179669849,0.662478541026584,0.40654071267560293,0.7145118418208249,0.419624672742771,0.673051864005323,0.662478541026584,0.434059074310257,0.673051864005323,0.518277959683974,0.43903262296875606,0.43903262296875606,0.434059074310257,0.40654071267560293,0.434059074310257,0.40654071267560293,0.434059074310257,0.7798329854722349,0.7798329854722349,0.8292576186593521,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.7919163732269878,0.738308126220015,0.7919163732269878,0.645540645810078,0.8292576186593521,0.8292576186593521,0.7798329854722349,0.8292576186593521,0.40654071267560293,0.419624672742771,0.434059074310257,0.40654071267560293,0.42788966954021507,0.6418223610181689,0.40654071267560293,0.466284050943008,0.40654071267560293,0.434059074310257,0.675526827687547,0.419624672742771,0.466284050943008,0.443225734217759,0.40654071267560293,0.42788966954021507,0.419624672742771,0.455645992412901,0.455645992412901,0.455645992412901,0.43903262296875606,0.6080723886383571,0.7798329854722349,0.466284050943008,0.40654071267560293,0.699738496859099,0.699738496859099,0.699738496859099,0.699738496859099,0.40654071267560293,0.40654071267560293,0.673051864005323,0.699738496859099,0.692233255710059,0.673051864005323,0.673051864005323,0.434059074310257
0.6234655829427309,0.424332504080783,0.41057161496414796,0.7145118418208249,0.419624672742771,0.7145118418208249,0.419624672742771,0.7145118418208249,1.0,0.41057161496414796,0.402080297625157,0.6719448302935921,0.43020557087766603,0.43020557087766603,0.43020557087766603,0.402080297625157,0.402080297625157,0.402080297625157,0.38870933311412,0.402080297625157,0.402080297625157,0.376589317961155,0.376589317961155,0.376589317961155,0.38870933311412,0.402080297625157,0.402080297625157,0.402080297625157,0.38870933311412,0.537072850612464,0.661871047097765,0.5543578100555799,0.6234655829427309,0.5543578100555799,0.402080297625157,0.6234655829427309,0.480094458602053,0.406687426108855,0.406687426108855,0.402080297625157,0.376589317961155,0.402080297625157,0.376589317961155,0.402080297625157,0.41057161496414796,0.41057161496414796,0.43659302191240296,0.41693335666670295,0.41693335666670295,0.41693335666670295,0.41693335666670295,0.38870933311412,0.41693335666670295,0.339868498015309,0.43659302191240296,0.43659302191240296,0.41057161496414796,0.43659302191240296,0.376589317961155,0.778132035231422,0.402080297625157,0.537072850612464,0.565276532958121,0.537072850612464,0.376589317961155,0.431931138126647,0.376589317961155,0.402080297625157,0.39636541628083705,0.5543578100555799,0.615998586677631,0.41057161496414796,0.376589317961155,0.39636541628083705,0.38870933311412,0.422076825676813,0.422076825676813,0.422076825676813,0.406687426108855,0.5632733917378979,0.41057161496414796,0.431931138126647,0.376589317961155,0.585536703014245,0.585536703014245,0.585536703014245,0.585536703014245,0.376589317961155,0.376589317961155,0.6234655829427309,0.585536703014245,0.641233808840924,0.6234655829427309,0.6234655829427309,0.402080297625157
0.658531322653397,0.967570504299583,0.43366350291563205,0.443225734217759,0.443225734217759,0.443225734217759,0.443225734217759,0.443225734217759,0.41057161496414796,1.0,0.42469460616928295,0.42469460616928295,0.45440173660548605,0.45440173660548605,0.45440173660548605,0.42469460616928295,0.42469460616928295,0.42469460616928295,0.41057161496414796,0.42469460616928295,0.42469460616928295,0.397769930592752,0.397769930592752,0.397769930592752,0.41057161496414796,0.42469460616928295,0.42469460616928295,0.42469460616928295,0.41057161496414796,0.397769930592752,0.41057161496414796,0.41057161496414796,0.658531322653397,0.41057161496414796,0.42469460616928295,0.658531322653397,0.507096538239573,0.4295608545990421,0.4295608545990421,0.42469460616928295,0.397769930592752,0.42469460616928295,0.397769930592752,0.42469460616928295,0.43366350291563205,0.43366350291563205,0.46114843873848205,0.440383049739675,0.440383049739675,0.440383049739675,0.440383049739675,0.41057161496414796,0.440383049739675,0.35898381185670597,0.46114843873848205,0.46114843873848205,0.43366350291563205,0.46114843873848205,0.397769930592752,0.41057161496414796,0.42469460616928295,0.397769930592752,0.418658301241721,0.397769930592752,0.397769930592752,0.45622435538972705,0.397769930592752,0.42469460616928295,0.418658301241721,0.41057161496414796,0.45622435538972705,1.0,0.85870564425143,0.418658301241721,0.41057161496414796,0.44581580423795397,0.44581580423795397,0.44581580423795397,0.4295608545990421,0.5949537261156159,0.43366350291563205,0.45622435538972705,0.397769930592752,0.43366350291563205,0.43366350291563205,0.43366350291563205,0.43366350291563205,0.397769930592752,0.397769930592752,0.658531322653397,0.43366350291563205,0.397769930592752,0.658531322653397,0.658531322653397,0.42469460616928295
